time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
9.860,-0.011134,0.995262,0.035822,0.06,0.02,0.27,87.87,-0.01,0.23
9.870,-0.015006,0.982192,0.031465,-0.02,-0.30,0.04,87.88,0.02,0.23
9.880,-0.019363,0.988001,0.031949,0.09,-0.12,-0.07,87.89,0.07,0.23
9.890,-0.029529,1.001071,0.033885,0.13,0.17,0.08,87.90,0.13,0.23
9.900,-0.016459,0.993326,0.040178,0.07,0.12,0.04,87.89,0.17,0.23
9.910,-0.002904,0.990906,0.042115,0.06,-0.13,-0.01,87.88,0.17,0.23
9.920,-0.010650,0.999135,0.044051,-0.03,-0.06,0.06,87.87,0.18,0.23
9.930,-0.008713,0.998167,0.034369,-0.01,0.03,0.16,87.87,0.20,0.23
9.940,0.002420,1.051415,0.043083,-0.17,0.28,-0.34,87.86,0.19,0.23
9.950,-0.040662,0.904256,0.033401,0.50,-0.08,-0.59,87.87,0.28,0.22
9.960,-0.016943,1.050931,0.037758,0.13,-0.21,0.43,87.87,0.30,0.23
9.970,0.018395,0.971543,0.033885,0.07,0.02,0.57,87.88,0.25,0.23
9.980,-0.006777,0.988969,0.041147,0.00,0.08,0.09,87.87,0.25,0.23
9.990,-0.034369,0.991390,0.039210,0.04,0.01,-0.26,87.86,0.32,0.23
