time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
4.780,0.003416,-0.121024,1.352248,77.77,-15.61,12.88,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.800,0.056608,0.082960,1.476688,45.08,-20.86,-4.83,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.820,0.052704,0.183000,1.399096,26.32,-41.51,-20.51,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.840,-0.031720,0.174216,1.308816,17.08,-60.48,-29.33,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.860,-0.033184,0.329400,1.214144,14.14,-76.02,-28.28,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.880,0.002928,0.469456,1.125328,15.47,-78.75,-15.33,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.900,0.024888,0.486048,1.040904,14.77,-70.84,-1.47,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.920,0.028304,0.473360,0.984296,8.61,-59.99,5.32,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.940,0.043920,0.478728,0.974536,-0.98,-50.26,8.96,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.960,0.080520,0.471408,0.988688,-14.70,-37.38,11.13,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.980,0.112240,0.428952,0.954040,-31.92,-25.27,12.32,0.000000,0.000000,0.000000,0.00,0.00,0.00
