time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
4.600,-0.078080,-0.007808,-0.967216,1.12,-4.41,0.14,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.620,-0.084424,-0.008784,-0.972096,0.77,-6.51,0.21,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.640,-0.087840,-0.008784,-0.971120,0.84,-5.67,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.660,-0.085888,-0.006344,-0.968680,1.33,-3.01,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.680,-0.085888,-0.009760,-0.970144,1.68,-0.77,0.14,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.700,-0.083936,-0.009760,-0.969656,1.75,-1.05,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.720,-0.081496,-0.009760,-0.967704,1.40,-2.94,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.740,-0.083936,-0.009760,-0.968192,1.12,-4.13,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.760,-0.084424,-0.008784,-0.968192,1.12,-4.20,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.780,-0.083936,-0.011224,-0.969656,1.26,-3.22,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.800,-0.085400,-0.006832,-0.971608,1.54,-2.38,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.820,-0.084912,-0.009272,-0.968680,1.54,-2.38,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.840,-0.082472,-0.011224,-0.968192,1.33,-2.87,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.860,-0.083448,-0.009272,-0.968680,1.26,-3.43,0.21,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.880,-0.085400,-0.006832,-0.969656,1.33,-3.29,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.900,-0.084912,-0.007320,-0.970144,1.40,-2.94,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.920,-0.082472,-0.007808,-0.969168,1.40,-2.59,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.940,-0.084912,-0.008296,-0.970632,1.33,-2.80,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.960,-0.086376,-0.009760,-0.969168,1.33,-3.01,-0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
4.980,-0.086376,-0.008296,-0.969656,1.40,-3.08,0.07,0.000000,0.000000,0.000000,0.00,0.00,0.00
