time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
4.690,-0.040016,0.012200,1.034072,1.05,-6.02,0.56
4.700,-0.041480,0.009760,1.034560,1.12,-7.28,0.49
4.710,-0.043432,0.007808,1.035536,0.84,-8.26,0.42
4.720,-0.041968,0.010736,1.035536,0.98,-9.59,0.63
4.730,-0.041968,0.010248,1.036024,0.63,-10.78,0.56
4.740,-0.041968,0.009272,1.038464,0.91,-11.83,0.77
4.750,-0.039040,0.010248,1.035048,0.56,-12.74,0.70
4.760,-0.038552,0.009760,1.036024,0.63,-13.79,0.63
4.770,-0.040504,0.011224,1.036024,0.35,-14.98,0.77
4.780,-0.040504,0.009272,1.038464,0.42,-15.89,0.77
4.790,-0.040016,0.009272,1.037000,0.42,-16.87,0.63
4.800,-0.035624,0.008296,1.040416,0.07,-17.85,0.77
4.810,-0.039040,0.010736,1.039928,0.42,-18.97,0.84
4.820,-0.034648,0.009760,1.041880,0.00,-19.60,0.77
4.830,-0.036112,0.007320,1.040904,0.35,-20.37,0.91
4.840,-0.035136,0.007808,1.041880,0.07,-21.14,0.84
4.850,-0.035624,0.008296,1.041392,0.07,-21.77,0.84
4.860,-0.034648,0.005368,1.042368,0.07,-22.68,0.77
4.870,-0.033184,0.009272,1.041880,-0.14,-23.24,0.84
4.880,-0.031720,0.007808,1.043832,-0.07,-23.80,0.84
4.890,-0.033184,0.008296,1.044320,-0.21,-24.22,0.91
4.900,-0.033184,0.010248,1.046272,-0.07,-24.71,0.98
4.910,-0.028792,0.009760,1.045784,-0.21,-25.13,0.91
4.920,-0.030744,0.008296,1.044808,-0.28,-25.48,0.98
4.930,-0.029768,0.007808,1.043832,-0.07,-25.69,0.98
4.940,-0.027816,0.008784,1.047736,-0.35,-25.97,0.91
4.950,-0.025376,0.008296,1.048224,-0.07,-26.25,1.05
4.960,-0.025376,0.009272,1.047736,-0.42,-26.25,0.84
4.970,-0.024400,0.008784,1.047248,-0.14,-26.39,0.77
4.980,-0.022936,0.009272,1.047736,-0.35,-26.25,0.91
4.990,-0.024888,0.007808,1.050176,-0.14,-26.39,0.91
5.000,-0.021960,0.010736,1.049200,-0.35,-26.25,0.98
5.010,-0.021960,0.007808,1.049688,-0.28,-26.04,0.91
5.020,-0.020984,0.010736,1.047248,-0.21,-25.83,0.98
5.030,-0.018544,0.008784,1.047248,-0.21,-25.48,0.91
5.040,-0.019032,0.006344,1.048712,-0.14,-25.06,0.91
5.050,-0.020008,0.008784,1.047736,-0.28,-24.78,0.98
5.060,-0.018056,0.008296,1.048712,0.00,-24.29,0.91
5.070,-0.017080,0.007808,1.047248,-17.92,-23.87,0.84
5.080,-0.018056,0.007808,1.048224,-0.14,-23.24,0.77
5.090,-0.016104,0.008784,1.047736,0.07,-22.68,0.84
5.100,-0.014152,0.009272,1.047248,-0.14,-22.05,0.84
5.110,-0.013664,0.007808,1.046272,0.21,-21.14,0.84
5.120,-0.012200,0.009760,1.045784,0.14,-20.44,0.77
5.130,-0.012200,0.006832,1.046760,0.14,-19.67,0.77
5.140,-0.014152,0.009272,1.045296,0.28,-18.83,0.70
5.150,-0.013176,0.007808,1.047248,0.21,-17.99,0.84
5.160,-0.012688,0.006344,1.044808,0.35,-17.15,0.63
5.170,-0.012688,0.007320,1.045296,0.42,-15.96,0.63
5.180,-0.010248,0.006344,1.045784,0.63,-15.05,0.70
5.190,-0.009760,0.007808,1.045784,0.56,-13.93,0.63
5.200,-0.011712,0.008784,1.044320,0.70,-12.95,0.77
5.210,-0.008296,0.006832,1.046272,0.63,-11.97,0.63
5.220,-0.008296,0.007808,1.045784,0.84,-10.92,0.63
5.230,-0.008784,0.007808,1.043832,0.84,-9.66,0.56
5.240,-0.008296,0.006832,1.042856,0.98,-8.61,0.56
5.250,-0.006832,0.006344,1.044808,1.05,-7.28,0.63
5.260,-0.007808,0.009760,1.045784,1.12,-6.30,0.49
5.270,-0.008784,0.006344,1.043832,1.12,-4.97,0.56
5.280,-0.006344,0.006344,1.043344,1.33,-3.85,0.42
5.290,-0.005368,0.006832,1.044808,1.19,-2.66,0.42
5.300,-0.007320,0.007320,1.044320,1.47,-1.54,0.42
5.310,-0.007808,0.006344,1.045296,1.54,0.07,0.56
5.320,-0.008296,0.007320,1.043832,1.61,1.05,0.49
5.330,-0.008296,0.009760,1.044320,1.61,2.10,0.42
5.340,-0.008784,0.006832,1.044808,1.82,3.15,0.35
5.350,-0.005856,0.007808,1.044320,1.75,4.20,0.35
5.360,-0.009272,0.007808,1.044320,1.89,5.32,0.35
5.370,-0.011224,0.009272,1.045296,1.82,6.72,0.42
5.380,-0.009272,0.009272,1.045296,2.24,7.56,0.28
5.390,-0.011224,0.007808,1.044320,1.96,8.61,0.35
5.400,-0.011712,0.008296,1.044808,2.31,9.52,0.21
5.410,-0.010248,0.009272,1.047248,2.03,10.50,0.14
5.420,-0.010736,0.007320,1.045296,2.38,11.41,0.07
5.430,-0.012200,0.009760,1.048712,2.31,12.60,0.21
5.440,-0.012688,0.006344,1.046760,2.45,13.30,0.14
5.450,-0.012200,0.005856,1.047248,2.45,14.07,0.14
5.460,-0.014152,0.008784,1.046760,2.52,14.84,0.14
5.470,-0.015616,0.007808,1.046272,2.66,15.61,0.07
5.480,-0.018056,0.007808,1.049688,2.66,16.31,0.07
5.490,-0.018056,0.008296,1.047736,2.59,17.08,0.07
5.500,-0.015616,0.008784,1.050664,2.73,17.64,0.14
5.510,-0.015616,0.007320,1.049688,2.73,18.13,0.00
5.520,-0.018544,0.008784,1.047736,2.73,18.76,0.07
5.530,-0.019032,0.008784,1.046272,2.80,19.18,0.14
5.540,-0.019032,0.008296,1.050664,2.66,19.46,0.00
5.550,-0.019032,0.008296,1.050176,2.80,19.81,0.00
5.560,-0.019032,0.009272,1.047736,2.87,20.09,0.14
5.570,-0.023912,0.007808,1.046272,2.94,20.30,0.07
5.580,-0.022936,0.007808,1.049688,2.87,20.37,0.00
5.590,-0.023424,0.008296,1.048712,2.94,20.51,0.00
5.600,-0.023424,0.007808,1.048224,2.80,20.44,0.07
5.610,-0.026840,0.010736,1.048224,3.01,20.51,0.00
5.620,-0.027328,0.010248,1.047248,2.73,20.51,0.07
5.630,-0.027816,0.010248,1.044808,3.08,20.09,0.14
5.640,-0.027816,0.009272,1.045296,2.73,20.02,0.14
5.650,-0.028792,0.007808,1.044320,2.94,19.60,0.07
5.660,-0.027816,0.009272,1.048224,2.73,19.32,0.00
5.670,-0.031720,0.008784,1.044808,2.80,18.97,0.14
5.680,-0.031720,0.010736,1.044320,2.80,18.69,0.00
5.690,-0.031232,0.009272,1.044808,2.59,18.06,0.00
5.700,-0.034160,0.010248,1.045296,2.73,17.43,0.07
5.710,-0.032696,0.009272,1.045296,2.73,16.94,0.07
5.720,-0.034648,0.009272,1.041392,2.52,16.31,0.14
5.730,-0.034648,0.008784,1.040904,2.73,15.54,0.28
5.740,-0.036112,0.010248,1.041880,2.31,14.84,0.14
5.750,-0.038552,0.008296,1.039928,2.52,14.00,0.07
5.760,-0.035624,0.008784,1.040904,2.45,13.23,0.14
5.770,-0.039528,0.009272,1.039928,2.38,12.11,0.21
5.780,-0.039040,0.007320,1.037976,2.31,11.34,0.21
5.790,-0.039040,0.008296,1.037976,2.17,10.36,0.21
5.800,-0.039040,0.010248,1.038952,2.17,9.45,0.35
5.810,-0.039040,0.010248,1.037976,2.24,8.54,0.14
5.820,-0.041968,0.009272,1.036512,1.96,7.28,0.21
5.830,-0.039040,0.008296,1.036512,2.03,6.30,0.28
5.840,-0.040992,0.009760,1.037000,1.96,5.18,0.28
5.850,-0.042456,0.008784,1.036512,1.75,4.20,0.49
5.860,-0.041480,0.010736,1.035536,1.75,2.94,0.35
5.870,-0.040992,0.009760,1.036024,1.61,1.96,0.35
5.880,-0.040992,0.009760,1.034072,1.75,0.49,0.28
5.890,-0.040016,0.007808,1.033584,1.54,-0.42,0.42
5.900,-0.043920,0.009760,1.034560,1.33,-1.54,0.42
5.910,-0.042456,0.009760,1.034560,1.33,-2.59,0.42
5.920,-0.042944,0.008296,1.034560,1.33,-3.92,0.35
5.930,-0.041480,0.009760,1.034072,1.05,-4.97,0.56
5.940,-0.042944,0.008784,1.035048,1.26,-6.44,0.56
5.950,-0.041968,0.009760,1.033584,0.98,-7.49,0.56
5.960,-0.040504,0.008296,1.036512,0.98,-8.68,0.63
5.970,-0.040504,0.010248,1.035048,0.84,-9.66,0.56
5.980,-0.039040,0.008784,1.036024,0.91,-10.99,0.70
5.990,-0.040016,0.010736,1.035536,0.77,-11.90,0.63
6.000,-0.037576,0.009272,1.038464,0.56,-13.02,0.63
6.010,-0.039528,0.008784,1.038464,0.63,-14.07,0.70
6.020,-0.040016,0.008784,1.036512,0.42,-15.19,0.70
6.030,-0.038552,0.008296,1.038464,0.49,-16.10,0.70
6.040,-0.036600,0.008296,1.038952,0.35,-17.15,0.70
6.050,-0.037088,0.010736,1.041392,0.21,-17.99,0.70
6.060,-0.038064,0.008784,1.037488,0.35,-18.76,0.91
6.070,-0.036600,0.009272,1.041392,0.21,-19.53,0.70
6.080,-0.034648,0.008784,1.041392,0.21,-20.58,0.98
6.090,-0.034160,0.009760,1.043344,0.00,-21.28,0.84
6.100,-0.036112,0.008784,1.042368,0.14,-21.98,0.84
6.110,-0.034648,0.010736,1.041880,-0.14,-22.61,0.77
6.120,-0.033184,0.007320,1.044320,-0.07,-23.17,0.91
6.130,-0.033672,0.007808,1.043832,-0.07,-23.66,0.91
6.140,-0.029768,0.009272,1.042368,-0.28,-24.36,0.84
6.150,-0.032208,0.009760,1.045784,-0.07,-24.78,0.84
6.160,-0.031720,0.010248,1.045784,-0.28,-25.06,0.84
6.170,-0.031232,0.009272,1.047736,-0.07,-25.55,1.05
6.180,-0.029280,0.007808,1.045784,-0.35,-25.62,0.98
6.190,-0.028304,0.010248,1.047248,-0.07,-26.04,0.91
6.200,-0.027816,0.008296,1.049200,-0.28,-26.18,0.84
6.210,-0.025376,0.006832,1.048712,-0.21,-26.25,0.98
6.220,-0.026840,0.008296,1.048224,-0.14,-26.32,0.77
6.230,-0.024400,0.006832,1.048224,-0.42,-26.18,0.91
6.240,-0.023424,0.008296,1.049688,-0.14,-26.25,0.91
6.250,-0.022936,0.009760,1.049688,-0.28,-26.25,0.91
6.260,-0.023424,0.006832,1.047248,-0.35,-25.90,0.91
6.270,-0.020984,0.010736,1.048712,-0.14,-25.62,0.91
6.280,-0.020496,0.006832,1.048224,-0.35,-25.34,0.91
6.290,-0.017568,0.008296,1.047736,0.07,-25.06,0.98
6.300,-0.018056,0.009760,1.049200,-0.35,-24.64,0.91
6.310,-0.016592,0.009272,1.046760,0.00,-24.15,0.98
6.320,-0.017080,0.008784,1.050664,-0.14,-23.59,0.98
6.330,-0.016592,0.006832,1.048712,-0.07,-23.10,0.91
6.340,-0.015128,0.007808,1.046760,0.00,-22.40,0.84
6.350,-0.017080,0.008296,1.049688,0.07,-21.77,0.84
6.360,-0.016592,0.006344,1.048224,0.07,-21.07,0.84
6.370,-0.012200,0.009272,1.047248,0.28,-20.23,0.91
6.380,-0.012688,0.007808,1.046760,0.21,-19.46,0.84
6.390,-0.012688,0.008296,1.046760,0.28,-18.55,0.77
6.400,-0.012200,0.008296,1.047736,0.28,-17.64,0.77
6.410,-0.013176,0.006344,1.044320,0.49,-16.73,0.70
6.420,-0.010248,0.010248,1.044808,0.42,-15.89,0.63
6.430,-0.010248,0.006344,1.043832,0.49,-14.98,0.70
6.440,-0.009272,0.009272,1.044320,0.70,-13.65,0.70
6.450,-0.010248,0.008784,1.045784,0.56,-12.74,0.49
6.460,-0.010736,0.010248,1.042856,0.70,-11.62,0.63
6.470,-0.008296,0.008296,1.042856,0.84,-10.64,0.56
6.480,-0.008296,0.008784,1.044808,0.91,-9.24,0.63
6.490,-0.008296,0.008296,1.045296,0.91,-8.12,0.56
6.500,-0.007808,0.006344,1.042368,1.05,-7.07,0.49
6.510,-0.005856,0.008296,1.045784,1.05,-5.95,0.56
6.520,-0.007320,0.007320,1.043832,1.33,-4.90,0.49
6.530,-0.009272,0.006344,1.043344,1.12,-3.43,0.49
6.540,-0.006832,0.006832,1.043832,1.47,-2.24,0.56
6.550,-0.006832,0.009272,1.045784,1.26,-1.12,0.49
6.560,-0.006832,0.007320,1.043344,1.54,-0.07,0.42
6.570,-0.010736,0.008784,1.042856,1.54,0.98,0.56
6.580,-0.008296,0.007808,1.043832,1.75,2.03,0.35
6.590,-0.007808,0.009760,1.043344,1.61,3.50,0.35
6.600,-0.007320,0.007808,1.042368,1.89,4.62,0.35
6.610,-0.007320,0.007808,1.045784,1.75,5.53,0.35
6.620,-0.008296,0.006344,1.043832,1.96,6.65,0.35
6.630,-0.010736,0.008296,1.044808,2.03,7.70,0.49
6.640,-0.010248,0.008784,1.045784,2.17,8.61,0.21
6.650,-0.010248,0.007808,1.046760,2.17,9.94,0.28
6.660,-0.012200,0.008784,1.045296,2.31,10.71,0.21
6.670,-0.011224,0.007320,1.048712,2.24,11.69,0.28
6.680,-0.010736,0.008296,1.044808,2.45,12.46,0.14
6.690,-0.013664,0.009760,1.043344,2.24,13.65,0.28
6.700,-0.014152,0.008784,1.046760,2.59,14.21,0.07
6.710,-0.011712,0.007808,1.046760,2.38,14.98,0.14
6.720,-0.015128,0.008296,1.049200,2.52,15.75,0.00
6.730,-0.014152,0.011224,1.048712,2.66,16.59,0.00
6.740,-0.016104,0.008784,1.048712,2.59,17.08,0.00
6.750,-0.017080,0.008296,1.046272,2.73,17.57,0.14
6.760,-0.015616,0.007808,1.047736,2.59,18.13,0.07
6.770,-0.018056,0.007320,1.049688,2.80,18.55,0.00
6.780,-0.017568,0.008296,1.049688,2.94,18.97,0.00
6.790,-0.020008,0.009272,1.049688,2.73,19.39,0.00
6.800,-0.019520,0.008784,1.048224,3.01,19.67,0.07
6.810,-0.021472,0.006832,1.048712,2.59,19.95,0.07
6.820,-0.022448,0.008784,1.046272,3.01,20.23,0.00
6.830,-0.020984,0.010248,1.049688,2.80,20.37,0.00
6.840,-0.023912,0.009272,1.048224,2.87,20.37,0.07
6.850,-0.025376,0.009272,1.045784,3.01,20.44,0.07
6.860,-0.023424,0.008784,1.047736,2.80,20.37,0.07
6.870,-0.025864,0.009272,1.048712,2.94,20.16,0.07
6.880,-0.025376,0.010248,1.045784,2.73,20.09,-17.92
6.890,-0.030256,0.011224,1.048224,2.94,19.74,0.00
6.900,-0.029768,0.008296,1.044808,2.73,19.53,0.14
6.910,-0.030744,0.008784,1.048712,2.80,19.11,0.07
6.920,-0.027816,0.008296,1.046760,2.73,18.76,0.00
6.930,-0.029768,0.007808,1.046272,2.73,18.34,0.00
6.940,-0.029768,0.009760,1.043344,2.80,17.78,0.14
6.950,-0.033184,0.009760,1.044808,2.66,17.22,0.07
6.960,-0.034648,0.010248,1.040904,2.73,16.59,0.21
6.970,-0.036112,0.009272,1.042856,2.59,16.10,0.21
6.980,-0.036112,0.010736,1.043832,2.59,15.40,0.21
6.990,-0.036600,0.009272,1.041392,2.59,14.49,0.21
7.000,-0.038552,0.007808,1.041880,2.38,13.72,0.21
7.010,-0.036112,0.009760,1.039440,2.31,12.88,0.14
7.020,-0.038064,0.008784,1.040904,2.17,12.18,0.21
7.030,-0.039040,0.009760,1.039928,2.52,11.20,0.14
7.040,-0.039040,0.009760,1.039928,2.03,10.36,0.21
7.050,-0.039528,0.009760,1.038952,2.24,9.17,0.28
7.060,-0.040016,0.009272,1.037976,2.03,8.19,0.28
7.070,-0.040992,0.009760,1.037000,2.03,7.28,0.28
7.080,-0.040504,0.009760,1.037000,1.89,6.16,0.42
7.090,-0.042944,0.009760,1.036512,1.89,5.11,0.35
7.100,-0.041968,0.006832,1.034560,1.82,4.13,0.35
7.110,-0.040992,0.008784,1.036024,1.82,2.87,0.35
7.120,-0.040504,0.008296,1.035048,1.54,1.54,0.42
7.130,-0.042456,0.010736,1.035536,1.54,0.56,0.42
7.140,-0.041968,0.010248,1.035048,1.47,-0.56,0.35
7.150,-0.040992,0.008296,1.032120,1.33,-1.96,0.49
7.160,-0.042456,0.007808,1.033096,1.33,-3.08,0.49
7.170,-0.040992,0.009760,1.034560,1.26,-4.20,0.56
7.180,-0.042944,0.008296,1.036512,1.12,-5.25,0.56
7.190,-0.042456,0.009272,1.035536,1.05,-6.58,0.49
7.200,-0.041480,0.010248,1.035048,0.91,-7.70,0.63
7.210,-0.041480,0.010736,1.034560,0.91,-8.89,0.49
7.220,-0.041480,0.008784,1.033584,0.77,-9.94,0.56
7.230,-0.042456,0.009760,1.035536,0.77,-10.99,0.63
7.240,-0.040504,0.011712,1.037000,0.77,-11.97,0.56
7.250,-0.041480,0.009272,1.037488,0.49,-13.30,0.63
7.260,-0.039040,0.009272,1.036512,0.77,-14.21,0.70
7.270,-0.037576,0.010736,1.038952,0.42,-15.19,0.70
7.280,-0.039040,0.011224,1.037976,0.56,-16.17,0.77
7.290,-0.039040,0.010248,1.038464,0.21,-17.15,0.63
7.300,-0.037576,0.008784,1.038464,0.35,-17.99,0.70
7.310,-0.038064,0.008784,1.040416,0.14,-18.97,0.91
7.320,-0.036112,0.010248,1.041880,0.21,-19.81,0.84
7.330,-0.036600,0.009272,1.040416,0.07,-20.58,0.84
7.340,-0.036600,0.008296,1.042368,0.14,-21.21,0.77
7.350,-0.036112,0.010736,1.042856,0.07,-21.91,0.70
7.360,-0.034160,0.006344,1.043344,0.00,-22.68,0.84
7.370,-0.033184,0.008296,1.042368,-0.07,-23.31,0.84
7.380,-0.032696,0.008784,1.042856,-0.14,-23.73,0.84
7.390,-0.031720,0.008784,1.043832,-0.07,-24.36,0.91
7.400,-0.030256,0.010248,1.043832,-0.14,-24.78,0.84
7.410,-0.029280,0.009272,1.045784,-0.21,-25.13,0.84
7.420,-0.028304,0.009272,1.047248,-0.21,-25.41,0.84
7.430,-0.027328,0.010248,1.047736,-0.28,-25.62,0.91
7.440,-0.028304,0.009760,1.046760,-0.07,-25.97,0.91
7.450,-0.027816,0.010248,1.047248,-0.35,-25.97,0.98
7.460,-0.025864,0.006832,1.047248,-0.14,-26.18,0.98
7.470,-0.023424,0.011224,1.047248,-0.21,-26.11,0.98
7.480,-0.025864,0.006832,1.048712,-0.21,-26.18,0.77
7.490,-0.023912,0.010736,1.046760,-0.14,-26.25,0.91
7.500,-0.025864,0.006832,1.047736,-0.42,-25.97,0.98
7.510,-0.020008,0.011712,1.048712,0.00,-25.90,0.84
7.520,-0.022448,0.008296,1.050176,-0.35,-25.55,0.98
7.530,-0.020496,0.006344,1.047248,0.00,-25.27,0.98
7.540,-0.017568,0.007320,1.046272,-0.28,-24.85,0.91
7.550,-0.020496,0.008784,1.048224,0.00,-24.50,0.91
7.560,-0.017568,0.009272,1.050176,-0.14,-23.94,0.91
7.570,-0.016592,0.007320,1.048224,-0.07,-23.45,0.84
7.580,-0.017080,0.007808,1.046760,0.00,-22.96,0.98
7.590,-0.014152,0.006832,1.048712,0.00,-22.33,0.84
7.600,-0.015128,0.009272,1.048224,0.14,-21.63,0.77
7.610,-0.014152,0.009272,1.045784,0.07,-20.72,0.84
7.620,-0.014152,0.006832,1.047736,0.28,-19.95,0.91
7.630,-0.014152,0.008296,1.045296,0.35,-19.25,0.91
7.640,-0.012200,0.007808,1.047248,0.21,-18.41,0.84
7.650,-0.009760,0.008296,1.045784,0.56,-17.43,0.84
7.660,-0.011224,0.008296,1.043344,0.28,-16.38,0.77
7.670,-0.010736,0.007320,1.046272,0.70,-15.61,0.63
7.680,-0.010248,0.008784,1.045296,0.42,-14.63,0.70
7.690,-0.009760,0.005368,1.044320,0.70,-13.65,0.63
7.700,-0.009272,0.009272,1.043832,0.63,-12.25,0.70
7.710,-0.008296,0.005368,1.045296,0.63,-11.48,0.42
7.720,-0.009760,0.009272,1.044808,0.84,-10.22,0.63
7.730,-0.008784,0.007320,1.045296,0.84,-9.24,0.56
7.740,-0.008784,0.008784,1.042856,1.12,-8.19,0.63
7.750,-0.008296,0.008296,1.044320,0.91,-7.00,0.63
7.760,-0.009760,0.005368,1.044320,1.12,-5.53,0.63
7.770,-0.007320,0.009272,1.040904,1.05,-4.48,0.49
7.780,-0.008296,0.008296,1.045296,1.33,-3.36,0.56
7.790,-0.007808,0.006344,1.042856,1.40,-2.31,0.49
7.800,-0.007320,0.007808,1.042368,1.40,-1.12,0.42
7.810,-0.006344,0.007808,1.045296,1.47,0.35,0.35
7.820,-0.008296,0.006344,1.042856,1.61,1.26,0.42
7.830,-0.009272,0.006832,1.043344,1.61,2.31,0.42
7.840,-0.008296,0.008784,1.045784,1.96,3.43,0.42
7.850,-0.007320,0.008784,1.044320,1.75,4.55,0.35
7.860,-0.007808,0.006344,1.045296,1.89,5.88,0.35
7.870,-0.008784,0.008784,1.043344,1.89,6.93,0.28
7.880,-0.009760,0.006344,1.048224,2.10,7.91,0.28
7.890,-0.010248,0.007320,1.045784,2.10,8.96,0.28
7.900,-0.011712,0.006832,1.046272,2.24,10.01,0.14
7.910,-0.010736,0.007808,1.045296,2.17,10.99,0.14
7.920,-0.014152,0.008296,1.047736,2.31,11.83,0.07
7.930,-0.009760,0.007808,1.047248,2.38,12.74,0.14
7.940,-0.012200,0.008296,1.046760,2.45,13.44,0.21
7.950,-0.013664,0.007320,1.047248,2.38,14.49,0.14
7.960,-0.015128,0.008784,1.048712,2.59,15.26,0.21
7.970,-0.013664,0.009272,1.048224,2.45,15.96,0.14
7.980,-0.015616,0.006832,1.046272,2.73,16.45,0.07
7.990,-0.016592,0.009272,1.047736,2.52,17.08,0.00
8.000,-0.018544,0.008784,1.049200,2.87,17.64,0.00
8.010,-0.014640,0.008296,1.047248,2.66,18.34,0.21
8.020,-0.016592,0.007808,1.048224,2.80,18.55,0.07
8.030,-0.017568,0.009272,1.047736,2.80,19.04,0.07
8.040,-0.020008,0.008296,1.049688,2.80,19.39,0.14
8.050,-0.020984,0.012200,1.050176,2.87,19.60,0.07
8.060,-0.022936,0.009272,1.046760,2.80,20.02,0.07
8.070,-0.022936,0.009272,1.047248,2.87,20.16,0.14
8.080,-0.022936,0.009272,1.048712,2.87,20.16,0.00
8.090,-0.023424,0.008296,1.047248,2.87,20.30,0.07
8.100,-0.024400,0.011224,1.047736,2.87,20.30,0.07
8.110,-0.024888,0.009760,1.049688,2.87,20.16,0.00
8.120,-0.027328,0.007808,1.046760,2.87,20.02,0.07
8.130,-0.029280,0.009272,1.045784,2.80,19.95,0.00
8.140,-0.028792,0.009272,1.044808,2.87,19.67,0.07
8.150,-0.030256,0.009272,1.045784,2.80,19.25,0.07
8.160,-0.029280,0.009272,1.047736,2.94,19.04,0.00
8.170,-0.032696,0.010248,1.046272,2.73,18.69,0.14
8.180,-0.031720,0.007320,1.044808,2.87,18.13,0.14
8.190,-0.032208,0.007808,1.044320,2.66,17.71,-0.07
8.200,-0.033184,0.009272,1.045296,2.66,17.29,0.07
8.210,-0.034648,0.010736,1.042368,2.80,16.45,0.07
8.220,-0.035624,0.008784,1.040416,2.45,15.89,0.21
8.230,-0.036112,0.010248,1.043344,2.73,15.12,0.14
8.240,-0.036600,0.009760,1.042368,2.38,14.42,0.14
8.250,-0.035624,0.009272,1.039928,2.59,13.58,0.21
8.260,-0.037088,0.011224,1.038464,2.31,12.74,0.28
8.270,-0.039040,0.009272,1.038952,2.31,11.69,0.21
8.280,-0.038552,0.009272,1.040416,2.24,10.92,0.21
8.290,-0.038064,0.005856,1.037488,2.17,10.01,0.28
8.300,-0.039528,0.010248,1.036512,2.10,9.10,0.21
8.310,-0.040016,0.011712,1.037488,2.17,7.98,0.35
8.320,-0.041480,0.009272,1.037488,1.89,6.93,0.28
8.330,-0.041968,0.009760,1.036512,2.03,5.88,0.28
8.340,-0.040016,0.011224,1.038464,1.89,4.83,0.21
8.350,-0.040992,0.012200,1.035536,1.68,3.78,0.42
8.360,-0.039528,0.008784,1.033584,1.68,2.45,0.42
8.370,-0.040504,0.008784,1.032608,1.68,1.47,0.42
8.380,-0.041480,0.008784,1.033584,1.47,0.21,0.42
8.390,-0.040504,0.009272,1.033096,1.54,-0.84,0.56
8.400,-0.041968,0.009760,1.036512,1.26,-1.96,0.49
8.410,-0.039528,0.010248,1.034560,1.47,-3.43,0.42
8.420,-0.042456,0.011224,1.032608,1.19,-4.48,0.49
8.430,-0.042944,0.007320,1.033584,1.33,-5.67,0.56
8.440,-0.040016,0.008784,1.036512,0.98,-6.72,0.49
8.450,-0.040504,0.008296,1.036024,1.05,-7.77,0.49
8.460,-0.040504,0.010736,1.036512,1.12,-8.89,0.63
8.470,-0.040016,0.007808,1.034560,0.70,-10.15,0.63
8.480,-0.041480,0.008784,1.036024,0.77,-11.27,0.63
8.490,-0.040504,0.009760,1.037000,0.56,-12.25,0.77
8.500,-0.042944,0.010248,1.036512,0.70,-13.23,0.70
8.510,-0.037576,0.009272,1.036024,0.42,-14.28,0.56
8.520,-0.040016,0.007808,1.034560,0.56,-15.40,0.63
8.530,-0.039528,0.008784,1.039928,0.35,-16.38,0.70
8.540,-0.037576,0.008784,1.038464,0.42,-17.36,0.84
8.550,-0.039528,0.008784,1.038464,0.21,-18.20,0.77
8.560,-0.035136,0.009272,1.039440,0.21,-19.04,0.70
8.570,-0.036112,0.008784,1.040904,0.21,-19.95,0.70
8.580,-0.034160,0.010736,1.042368,0.00,-20.65,0.77
8.590,-0.036112,0.009272,1.040904,0.21,-21.35,0.77
8.600,-0.035136,0.009760,1.043344,0.00,-21.91,0.91
8.610,-0.032208,0.011224,1.044320,0.00,-22.82,0.84
8.620,-0.033184,0.008784,1.041880,0.07,-23.31,0.84
8.630,-0.032208,0.009760,1.043832,-0.14,-23.87,0.84
8.640,-0.032696,0.009760,1.045296,-0.07,-24.36,0.91
8.650,-0.028304,0.008296,1.045296,-0.28,-24.71,0.91
8.660,-0.029280,0.008784,1.043832,0.00,-25.13,0.91
8.670,-0.029280,0.009760,1.045296,-0.28,-25.41,0.98
8.680,-0.028792,0.009760,1.048224,-0.14,-25.62,0.91
8.690,-0.027328,0.010248,1.045296,-0.21,-25.83,1.05
8.700,-0.025864,0.009760,1.047736,-0.21,-26.04,0.84
8.710,-0.025864,0.008296,1.047248,-0.21,-26.04,0.98
8.720,-0.027328,0.012688,1.049200,-0.28,-26.18,0.77
8.730,-0.022936,0.008296,1.047248,-0.28,-26.04,0.84
8.740,-0.022448,0.007320,1.049200,-0.21,-26.04,0.91
8.750,-0.021472,0.007808,1.048712,-0.28,-25.83,0.91
8.760,-0.021960,0.007808,1.047248,-0.21,-25.83,0.91
8.770,-0.020496,0.008296,1.048224,-0.28,-25.48,0.98
8.780,-0.021960,0.008784,1.050664,0.00,-25.13,0.91
8.790,-0.018056,0.010248,1.046272,-0.28,-24.71,0.98
8.800,-0.016592,0.007808,1.049200,-0.07,-24.29,0.91
8.810,-0.020008,0.008784,1.048712,-0.07,-23.59,0.91
8.820,-0.015128,0.006344,1.049200,0.00,-23.24,0.91
8.830,-0.018056,0.010248,1.047248,0.00,-22.68,0.91
8.840,-0.014152,0.008296,1.048224,0.07,-22.05,0.84
8.850,-0.013176,0.009272,1.048224,0.21,-21.35,0.91
8.860,-0.011712,0.007808,1.048224,0.07,-20.65,0.84
8.870,-0.014152,0.009760,1.048712,0.28,-19.74,0.77
8.880,-0.012688,0.006832,1.044808,0.14,-18.90,0.98
8.890,-0.012200,0.007808,1.046760,0.28,-18.20,0.70
8.900,-0.010736,0.008784,1.045784,0.49,-17.36,0.70
8.910,-0.011224,0.007320,1.047248,0.28,-16.38,0.77
8.920,-0.011712,0.007320,1.044808,0.63,-15.26,0.77
8.930,-0.010248,0.009272,1.046760,0.56,-14.35,0.77
