time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
4.190,0.031720,-0.029280,1.041880,1.26,-3.01,0.63
4.200,0.029280,-0.032208,1.043832,1.26,-2.94,0.49
4.210,0.031720,-0.030744,1.041392,1.33,-3.08,0.56
4.220,0.030256,-0.030744,1.044320,1.33,-3.01,0.49
4.230,0.028792,-0.031720,1.043344,1.33,-3.01,0.49
4.240,0.034160,-0.031232,1.040904,1.33,-3.01,0.42
4.250,0.031232,-0.032696,1.040904,1.33,-3.01,0.42
4.260,0.028792,-0.032208,1.043344,1.33,-3.01,0.49
4.270,0.031232,-0.032696,1.042856,1.26,-2.94,0.49
4.280,0.030256,-0.030256,1.040904,1.26,-2.94,0.42
4.290,0.031232,-0.031232,1.040904,1.33,-2.87,0.49
4.300,0.030744,-0.031232,1.043344,1.40,-2.94,0.49
4.310,0.030256,-0.034160,1.043344,1.19,-2.87,0.49
4.320,0.028792,-0.030744,1.041392,1.33,-3.01,0.42
4.330,0.029768,-0.031232,1.041880,1.40,-3.01,0.49
4.340,0.031720,-0.030744,1.041880,1.33,-2.94,0.35
4.350,0.030256,-0.031232,1.042368,1.33,-3.01,0.42
4.360,0.030256,-0.032208,1.044808,1.33,-3.01,0.42
4.370,0.028304,-0.033184,1.044320,1.33,-2.87,0.56
4.380,0.028792,-0.032696,1.042856,1.40,-3.08,0.35
4.390,0.031232,-0.029768,1.045784,1.26,-3.01,0.49
4.400,0.029280,-0.030744,1.043832,1.33,-2.94,0.49
4.410,0.030744,-0.031232,1.041880,1.33,-2.94,0.49
4.420,0.028792,-0.030744,1.042856,1.40,-3.01,0.56
4.430,0.030256,-0.027816,1.042856,1.47,-2.94,0.49
4.440,0.030256,-0.032208,1.043344,1.33,-3.01,0.49
4.450,0.030256,-0.030256,1.041880,1.40,-2.94,0.42
4.460,0.029768,-0.030744,1.041392,1.40,-3.01,0.49
4.470,0.030744,-0.030744,1.044320,1.40,-3.01,0.35
4.480,0.030744,-0.029280,1.042368,1.33,-2.94,0.49
4.490,0.031232,-0.030744,1.042856,1.33,-3.01,0.49
4.500,0.031720,-0.031720,1.044808,1.33,-3.01,0.56
4.510,0.029768,-0.030744,1.044320,1.19,-3.01,0.56
4.520,0.031232,-0.030744,1.042856,1.40,-2.94,0.56
4.530,0.033184,-0.029768,1.041880,1.33,-2.94,0.28
4.540,0.030744,-0.033672,1.043832,1.33,-2.87,0.49
4.550,0.031232,-0.030256,1.040904,1.47,-2.94,0.56
4.560,0.029280,-0.030744,1.041880,1.26,-2.87,0.42
4.570,0.031720,-0.031232,1.042368,1.40,-2.94,0.49
4.580,0.030256,-0.030256,1.044320,1.40,-3.08,0.42
4.590,0.031720,-0.031720,1.041392,1.26,-3.01,0.28
4.600,0.032696,-0.030256,1.042368,1.26,-2.87,0.63
4.610,0.028304,-0.029768,1.041392,1.40,-3.01,0.49
4.620,0.032208,-0.030256,1.043832,1.33,-3.01,0.49
4.630,0.031720,-0.031720,1.043344,1.47,-3.01,0.49
4.640,0.029280,-0.031720,1.045784,1.19,-2.87,0.49
4.650,0.030744,-0.029280,1.042856,1.47,-3.01,0.56
4.660,0.030744,-0.030744,1.041880,1.40,-3.01,0.42
4.670,0.031720,-0.027816,1.042856,1.40,-2.94,0.42
4.680,0.029768,-0.032208,1.042856,1.19,-3.01,0.42
4.690,0.028792,-0.030744,1.041880,1.33,-2.94,0.56
4.700,0.030744,-0.030744,1.041392,1.33,-2.94,0.56
4.710,0.031720,-0.032208,1.042368,1.33,-2.87,0.56
4.720,0.030744,-0.032696,1.044320,1.33,-2.94,0.49
4.730,0.030744,-0.032208,1.041880,1.26,-3.01,0.49
4.740,0.031232,-0.032208,1.043344,1.33,-3.01,0.56
4.750,0.027816,-0.031720,1.041392,1.33,-3.01,0.56
4.760,0.030256,-0.029768,1.043344,1.40,-2.87,0.56
4.770,0.030256,-0.030744,1.043344,1.47,-2.94,0.56
4.780,0.028304,-0.032696,1.045296,1.26,-3.01,0.49
4.790,0.028792,-0.030744,1.042368,1.33,-3.01,0.49
4.800,0.029768,-0.031232,1.041392,1.33,-2.87,0.49
4.810,0.030256,-0.032696,1.041880,1.33,-3.01,0.42
4.820,0.030256,-0.030744,1.043832,1.26,-3.01,0.42
4.830,0.031232,-0.032208,1.043832,1.40,-2.94,0.56
4.840,0.031232,-0.030256,1.042856,1.33,-3.01,0.56
4.850,0.032208,-0.030256,1.041392,1.26,-2.94,0.49
4.860,0.031720,-0.029280,1.040904,1.40,-2.94,0.42
4.870,0.029768,-0.029280,1.041392,1.40,-2.94,0.49
4.880,0.029768,-0.031232,1.040904,1.33,-3.01,0.42
4.890,0.031232,-0.032208,1.043344,1.26,-3.01,0.28
4.900,0.030744,-0.029280,1.042856,1.33,-3.01,0.49
4.910,0.029768,-0.031232,1.042856,1.26,-2.94,0.49
4.920,0.030256,-0.032696,1.043344,1.26,-2.94,0.35
4.930,0.028792,-0.030744,1.041880,1.40,-2.94,0.49
4.940,0.031720,-0.030744,1.041392,1.40,-2.94,0.42
4.950,0.029768,-0.029280,1.042856,1.33,-3.01,0.35
4.960,0.030744,-0.031232,1.040904,1.33,-2.94,0.49
4.970,0.031720,-0.030744,1.043344,1.33,-3.01,0.49
4.980,0.030256,-0.031232,1.041880,1.19,-3.01,0.49
4.990,0.030744,-0.032208,1.043344,1.33,-3.01,0.49
