time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
9.000,-0.133712,0.005856,-0.970144,14.14,-3.36,81.13,-0.038552,-0.016592,-1.013576,-3.64,-6.02,-165.41
9.020,-0.133224,0.000976,-0.964288,11.76,-2.17,81.13,-0.040504,-0.017568,-1.000400,-4.34,-5.81,-165.34
9.040,-0.134200,0.002440,-0.975024,10.92,-1.54,80.78,-0.041480,-0.018056,-0.999424,-5.46,-4.90,-164.99
9.060,-0.136152,0.002440,-0.981856,12.46,-2.03,80.78,-0.040992,-0.020984,-1.007232,-4.76,-6.09,-164.92
9.080,-0.134200,0.000000,-0.958920,12.32,-2.94,80.78,-0.039040,-0.019032,-0.999424,-4.76,-7.00,-164.64
9.100,-0.136640,0.001952,-0.969656,11.90,-2.80,80.50,-0.041480,-0.020496,-1.003816,-4.90,-6.37,-164.50
9.120,-0.132736,0.000488,-0.978440,11.76,-3.78,80.64,-0.039528,-0.015616,-1.013576,-3.36,-5.25,-164.29
9.140,-0.134688,0.003416,-0.976488,11.69,-2.52,80.36,-0.041968,-0.018056,-1.001864,-5.11,-4.69,-163.94
9.160,-0.134688,0.004392,-0.971120,12.67,-2.66,80.15,-0.041480,-0.016592,-1.120936,-4.06,-5.67,-163.73
9.180,-0.137128,0.005368,-0.963800,14.00,-1.89,80.01,-0.042944,-0.017080,-1.015528,-4.97,-5.67,-163.59
9.200,-0.134200,0.003416,-0.966240,12.04,-2.52,80.15,-0.037576,-0.018056,-1.012112,-4.62,-7.00,-163.45
9.220,-0.136152,0.004880,-0.960384,11.83,-2.87,79.94,-0.040504,-0.021472,-1.003328,-4.20,-6.02,-163.31
9.240,-0.137128,0.003416,-0.964288,11.90,-2.94,79.94,-0.041968,-0.020496,-1.012112,-3.22,-6.30,-163.03
9.260,-0.137616,0.003416,-0.970632,10.71,-3.92,79.94,-0.039040,-0.019032,-1.003328,-4.83,-6.30,-162.82
9.280,-0.135664,0.004392,-0.971120,13.44,-4.27,79.59,-0.040016,-0.022448,-0.996008,-5.81,-5.11,-162.68
9.300,-0.137616,0.004880,-0.978440,13.02,-2.38,79.66,-0.036600,-0.020984,-1.012112,-5.53,-7.14,-162.54
9.320,-0.137128,0.002440,-0.968680,13.02,-3.78,79.31,-0.038552,-0.023424,-1.006256,-4.62,-5.53,-162.33
9.340,-0.133224,0.004880,-0.974048,12.67,-4.06,79.45,-0.040504,-0.023912,-1.003328,-4.41,-6.16,-162.12
9.360,-0.135176,0.005856,-0.974048,12.18,-3.22,79.24,-0.040504,-0.020984,-1.007720,-4.27,-5.18,-162.05
9.380,-0.134200,0.003416,-0.967216,10.43,-2.66,79.38,-0.041968,-0.018544,-0.998448,-4.41,-5.11,-161.91
9.400,-0.136640,0.005856,-0.966240,11.76,-2.73,79.17,-0.037088,-0.020008,-1.006256,-5.39,-5.88,-161.77
9.420,-0.136152,0.003904,-0.978440,11.55,-1.47,79.17,-0.039040,-0.019520,-1.003328,-3.99,-6.37,-161.63
9.440,-0.135664,0.002928,-0.963312,12.60,-2.31,78.96,-0.035624,-0.020008,-1.007720,-2.80,-5.25,-161.42
9.460,-0.135176,0.005368,-0.969168,12.32,-2.38,78.96,-0.036112,-0.020008,-1.010160,-4.48,-5.04,-161.28
9.480,-0.134688,0.005368,-0.974048,11.20,-3.43,79.03,-0.037088,-0.021960,-1.000888,-4.76,-5.32,-161.14
9.500,-0.135176,0.003904,-0.964288,11.55,-2.66,78.96,-0.039528,-0.019032,-1.015040,-4.55,-6.09,-160.93
9.520,-0.134200,0.003416,-0.966240,11.06,-3.15,78.96,-0.038064,-0.020496,-1.003816,-5.39,-5.53,-160.86
9.540,-0.134200,0.005368,-0.968680,12.25,-1.26,78.75,-0.038064,-0.018544,-1.006744,-3.85,-5.81,-160.65
9.560,-0.133224,0.008784,-0.971608,13.79,-2.24,78.47,-0.034648,-0.018544,-1.001376,-4.06,-6.44,-160.65
9.580,-0.131272,0.007808,-0.976976,10.85,-2.52,78.68,-0.034160,-0.018056,-1.001864,-4.48,-6.23,-160.37
9.600,-0.135664,0.003904,-0.966240,11.62,-2.94,78.82,-0.036600,-0.019032,-1.002840,-4.83,-4.90,-160.23
9.620,-0.133712,0.002928,-0.964776,12.11,-2.24,78.61,-0.038064,-0.018056,-1.008696,-4.55,-6.51,-160.23
9.640,-0.132736,0.004392,-0.971120,11.83,-2.38,78.47,-0.033672,-0.019032,-1.007720,-4.83,-6.58,-160.09
9.660,-0.135176,0.004392,-0.971608,12.18,-2.73,78.47,-0.034648,-0.019520,-1.009184,-3.71,-5.74,-159.81
9.680,-0.137616,0.004392,-0.967216,12.60,-2.52,78.19,-0.035624,-0.018544,-1.000888,-4.20,-5.53,-159.60
9.700,-0.132736,0.001952,-0.965752,12.46,-1.61,78.19,-0.035624,-0.018056,-1.003816,-5.11,-4.83,-159.46
9.720,-0.133712,0.003416,-0.966728,11.62,-1.75,78.33,-0.036112,-0.018056,-1.014064,-3.43,-5.25,-159.18
9.740,-0.135176,0.006832,-0.978440,12.74,-1.68,77.98,-0.037088,-0.017568,-0.997960,-4.06,-4.69,-159.04
9.760,-0.134200,0.004392,-0.981856,11.06,-2.94,77.84,-0.037576,-0.017568,-1.007232,-4.83,-6.79,-158.69
9.780,-0.131272,0.003416,-0.958432,10.57,-3.71,77.91,-0.031232,-0.018544,-1.000400,-5.39,-7.91,-158.48
9.800,-0.135176,0.002928,-0.972096,12.81,-2.17,77.63,-0.036112,-0.017080,-1.005768,-3.36,-6.44,-158.41
9.820,-0.136152,0.007320,-0.976488,14.84,-1.26,77.21,-0.036112,-0.017080,-1.011136,-3.78,-5.11,-158.27
9.840,-0.134200,0.003904,-0.965264,13.65,-2.45,77.49,-0.036600,-0.017568,-0.995032,-3.29,-6.02,-157.92
9.860,-0.132736,0.005368,-0.968680,11.55,-2.73,77.35,-0.038064,-0.017568,-1.013576,-4.48,-5.32,-157.78
9.880,-0.133224,0.005856,-0.973560,10.85,-3.64,77.42,-0.035624,-0.016592,-1.011136,-2.73,-6.23,-157.57
9.900,-0.132736,0.003904,-0.972096,10.50,-1.47,77.07,-0.038064,-0.018056,-1.004792,-4.55,-5.18,-157.29
9.920,-0.132736,0.005368,-0.971608,11.41,-2.38,76.86,-0.039528,-0.016104,-1.007720,-4.13,-5.46,-157.08
9.940,-0.134200,0.007808,-0.967704,10.71,-0.98,76.72,-0.035136,-0.014640,-1.008696,-2.94,-5.88,-157.01
9.960,-0.134200,0.006344,-0.986248,12.04,-3.01,76.37,-0.034160,-0.016592,-1.004304,-4.41,-6.30,-156.73
9.980,-0.131272,0.004880,-0.964776,9.87,-3.43,76.65,-0.038064,-0.016104,-1.012112,-3.50,-5.67,-156.45
