time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
8.940,0.020008,0.016592,-0.973072,1.54,-2.87,-13.58,-0.041480,-0.019520,-1.007232,1.26,-2.38,26.67
8.960,0.019520,0.017568,-0.973560,1.61,-2.10,-13.51,-0.039040,-0.020496,-1.001864,1.89,-3.36,26.74
8.980,0.021960,0.017568,-0.978440,1.61,-2.59,-13.51,-0.041480,-0.023912,-1.011136,1.12,-2.87,26.67
9.000,0.020496,0.016592,-0.972096,1.68,-2.80,-13.58,-0.043920,-0.021472,-1.014064,1.33,-1.82,26.67
9.020,0.020984,0.018544,-0.971608,1.54,-2.73,-13.58,-0.039528,-0.022448,-1.006256,2.73,-2.03,26.67
9.040,0.021472,0.018056,-0.973072,1.47,-2.38,-13.72,-0.041480,-0.021472,-1.000888,1.75,-3.43,26.67
9.060,0.021960,0.015616,-0.973560,1.82,-2.66,-13.51,-0.041480,-0.022936,-0.996984,1.96,-2.52,26.74
9.080,0.020008,0.019032,-0.972096,1.75,-2.73,-13.65,-0.041968,-0.019520,-1.011136,2.17,-1.96,26.88
9.100,0.020008,0.017080,-0.973072,1.47,-2.73,-13.58,-0.039528,-0.021472,-1.003328,0.98,-2.31,27.02
9.120,0.020008,0.015616,-0.975512,1.68,-2.45,-13.65,-0.044408,-0.017080,-1.014064,3.08,-3.01,27.02
9.140,0.024400,0.015128,-0.973560,1.61,-2.80,-13.58,-0.042456,-0.020496,-1.002352,2.31,-1.54,26.88
9.160,0.020984,0.015616,-0.977464,1.75,-2.73,-13.65,-0.041480,-0.020496,-1.015040,2.03,-1.68,26.88
9.180,0.023424,0.016104,-0.973560,1.40,-2.17,-13.65,-0.041480,-0.020008,-1.010160,3.78,-2.10,26.81
9.200,0.020984,0.017568,-0.974536,1.47,-2.59,-13.65,-0.042456,-0.020496,-1.011136,2.66,-1.47,26.81
9.220,0.023424,0.016592,-0.980392,1.47,-2.52,-13.58,-0.041968,-0.021960,-1.006256,1.68,-1.96,26.88
9.240,0.021472,0.016104,-0.975024,1.68,-2.17,-13.51,-0.040992,-0.020008,-1.003328,2.66,-2.52,26.81
9.260,0.022936,0.016104,-0.972584,0.91,-3.01,-13.51,-0.041968,-0.022936,-1.003328,1.26,-1.26,26.81
9.280,0.020496,0.015128,-0.972096,1.33,-3.08,-13.58,-0.040992,-0.023912,-1.007232,1.33,-1.61,26.88
9.300,0.022936,0.016104,-0.972584,1.75,-2.45,-13.51,-0.039528,-0.019520,-1.008208,1.47,-1.75,26.88
9.320,0.022936,0.015128,-0.966728,1.75,-3.29,-13.51,-0.040992,-0.020496,-1.003328,1.89,-1.75,27.02
9.340,0.023424,0.016104,-0.974536,2.24,-3.29,-13.37,-0.040016,-0.019032,-1.014552,3.15,-2.38,26.95
9.360,0.024888,0.017080,-0.973072,1.47,-3.08,-13.44,-0.043920,-0.020984,-1.006744,1.82,-2.03,27.09
9.380,0.021960,0.020496,-0.970144,1.54,-2.38,-13.44,-0.041480,-0.021960,-1.009184,1.96,-3.22,26.88
9.400,0.023424,0.015128,-0.970144,2.24,-3.08,-13.58,-0.040016,-0.022936,-1.008696,2.24,-3.15,27.09
9.420,0.019520,0.018056,-0.966728,1.40,-2.94,-13.37,-0.040016,-0.022448,-1.011624,1.68,-3.50,27.02
9.440,0.023424,0.015128,-0.972584,0.77,-2.87,-13.37,-0.039040,-0.022936,-0.999912,0.56,-2.66,27.09
9.460,0.023424,0.016592,-0.973072,1.96,-2.31,-13.37,-0.040504,-0.020008,-1.007232,1.82,-2.94,26.95
9.480,0.022448,0.015616,-0.976488,1.12,-2.73,-13.37,-0.040016,-0.020008,-1.003816,3.64,0.42,27.02
9.500,0.022936,0.016104,-0.978440,1.68,-2.45,-13.37,-0.040504,-0.019520,-1.024312,3.64,-2.24,27.02
9.520,0.020496,0.014152,-0.978440,1.61,-2.10,-13.16,-0.041480,-0.020008,-1.013576,2.10,-1.75,27.23
9.540,0.021472,0.016104,-0.972584,1.68,-2.87,-13.23,-0.040504,-0.020496,-1.003816,2.10,-1.75,27.16
9.560,0.022448,0.014152,-0.977464,1.68,-2.31,-13.30,-0.041480,-0.020496,-1.002352,2.45,-2.24,27.16
9.580,0.024400,0.017080,-0.970632,1.12,-2.87,-13.37,-0.041968,-0.020984,-1.009672,2.66,-1.82,27.16
9.600,0.025864,0.015128,-0.973072,1.61,-3.01,-13.16,-0.041480,-0.025864,-1.001864,3.50,-2.17,27.23
9.620,0.025864,0.015128,-0.974048,1.96,-2.80,-13.23,-0.040992,-0.020008,-0.999424,2.17,-3.15,27.09
9.640,0.022448,0.016592,-0.968192,1.19,-2.87,-13.23,-0.040992,-0.020984,-0.999912,3.01,-2.03,27.23
9.660,0.022936,0.017080,-0.970144,1.61,-2.24,-13.37,-0.041480,-0.021472,-1.000888,1.96,-2.59,27.23
9.680,0.023912,0.020008,-0.974048,1.26,-2.66,-13.23,-0.039528,-0.019520,-1.007232,2.10,-2.38,27.16
9.700,0.020984,0.018544,-0.973560,1.61,-2.80,-13.44,-0.040504,-0.019520,-1.007720,2.66,-2.24,27.16
9.720,0.023424,0.015616,-0.976976,2.17,-3.01,-13.30,-0.040504,-0.017568,-1.004792,4.13,-1.61,27.16
9.740,0.023424,0.015616,-0.968680,1.61,-2.38,-13.37,-0.038552,-0.020496,-1.005280,1.68,-2.24,27.16
9.760,0.022936,0.016592,-0.970632,0.91,-2.73,-13.37,-0.041480,-0.022448,-1.025288,4.69,-2.59,27.16
9.780,0.024400,0.018056,-0.976000,1.19,-2.52,-13.44,-0.041968,-0.020008,-1.003328,3.71,-1.19,27.37
9.800,0.022448,0.016592,-0.972096,1.82,-2.38,-13.51,-0.041968,-0.021960,-1.016016,2.17,-1.96,27.23
9.820,0.021472,0.016104,-0.973560,1.89,-2.52,-13.51,-0.039040,-0.021960,-1.015040,2.10,-2.80,27.37
9.840,0.020496,0.017568,-0.969168,0.98,-2.31,-13.44,-0.042456,-0.018056,-1.010160,1.12,-2.03,27.44
9.860,0.021472,0.018056,-0.973560,2.31,-2.87,-13.44,-0.041480,-0.020008,-1.006256,2.66,-1.89,27.44
9.880,0.021472,0.017568,-0.975024,1.75,-2.59,-13.58,-0.040016,-0.021472,-1.001864,1.68,-2.80,27.51
9.900,0.022936,0.016104,-0.979416,1.61,-2.52,-13.65,-0.040504,-0.020008,-1.005768,2.31,-3.43,27.51
9.920,0.020496,0.016592,-0.975512,1.82,-2.66,-13.58,-0.042944,-0.019032,-1.005280,1.61,-2.45,27.51
9.940,0.020008,0.015616,-0.974536,1.89,-2.87,-13.58,-0.041968,-0.020496,-1.012112,1.75,-2.38,27.72
9.960,0.019032,0.016104,-0.971608,1.68,-2.24,-13.58,-0.040992,-0.020496,-1.008208,2.38,-2.24,27.65
9.980,0.020984,0.016592,-0.971608,1.61,-2.52,-13.65,-0.041968,-0.020984,-1.005280,2.31,-2.31,27.72
