time_s,ax1_g,ay1_g,az1_g,gx1_dps,gy1_dps,gz1_dps,ax2_g,ay2_g,az2_g,gx2_dps,gy2_dps,gz2_dps
4.380,-0.130784,-0.010248,-0.968192,-6.09,-4.06,-52.08,-0.040992,-0.018056,-1.004792,4.13,-1.96,91.77
4.400,-0.129320,-0.009272,-0.966728,-5.46,-4.13,-51.94,-0.040504,-0.018544,-1.007232,4.13,-0.70,91.91
4.420,-0.129320,-0.009760,-0.969656,-7.00,-3.85,-52.01,-0.039528,-0.015616,-1.010648,4.76,-0.77,91.70
4.440,-0.128832,-0.010736,-0.960384,-6.79,-3.99,-51.94,-0.043432,-0.017080,-1.015528,4.13,0.21,91.56
4.460,-0.132736,-0.007320,-0.966728,-3.71,-2.17,-52.15,-0.040504,-0.016592,-1.010648,5.60,-1.68,91.77
4.480,-0.131272,-0.011224,-0.962336,-5.18,-4.69,-51.73,-0.042944,-0.017568,-1.002352,4.13,-2.24,91.77
4.500,-0.129808,-0.008296,-0.966240,-6.37,-3.29,-51.80,-0.042944,-0.018056,-1.008208,4.76,-2.17,91.77
4.520,-0.130784,-0.011224,-0.966240,-6.44,-3.01,-51.59,-0.042456,-0.019520,-1.011624,4.69,-17.64,91.77
4.540,-0.131272,-0.008784,-0.973560,-4.48,-3.78,-51.73,-0.041968,-0.017568,-1.013576,3.50,-0.70,91.77
4.560,-0.131760,-0.009760,-0.976976,-5.95,-3.08,-51.59,-0.042944,-0.018056,-1.004792,4.27,-0.77,91.63
4.580,-0.128832,-0.009760,-0.964288,-4.90,-4.27,-51.59,-0.043432,-0.018056,-1.003816,3.22,-0.35,91.77
4.600,-0.129808,-0.009760,-0.972096,-5.32,-4.34,-51.45,-0.041968,-0.016592,-1.008208,4.83,-0.28,91.56
4.620,-0.129808,-0.010248,-0.965752,-6.02,-3.57,-51.31,-0.041968,-0.018544,-1.010160,4.69,-1.33,91.49
4.640,-0.132248,-0.007320,-0.969168,-4.06,-2.10,-51.24,-0.044408,-0.015128,-1.008696,3.92,-1.05,91.42
4.660,-0.128832,-0.010736,-0.958432,-6.30,-2.59,-51.10,-0.041968,-0.015616,-1.005280,4.48,-0.98,91.35
4.680,-0.131760,-0.010248,-0.972096,-6.72,-3.64,-51.17,-0.039528,-0.016592,-1.004792,5.25,-1.75,91.35
4.700,-0.127856,-0.009760,-0.969656,-5.81,-4.48,-50.82,-0.039528,-0.018544,-0.996496,5.25,-0.42,91.14
4.720,-0.131272,-0.008296,-0.976976,-4.62,-4.69,-51.10,-0.040504,-0.018544,-1.006256,3.85,-0.49,91.21
4.740,-0.131760,-0.011224,-0.965752,-4.97,-3.85,-50.75,-0.041968,-0.016592,-1.018944,4.55,-2.31,91.00
4.760,-0.131760,-0.010736,-0.970144,-5.88,-3.99,-50.68,-0.037088,-0.017080,-1.004792,3.64,-1.26,90.86
4.780,-0.132736,-0.009760,-0.964776,-5.74,-4.76,-50.68,-0.040504,-0.016592,-0.999912,5.60,-0.70,90.79
4.800,-0.132248,-0.010736,-0.976000,-5.81,-3.71,-50.33,-0.038552,-0.014640,-0.885232,4.69,-0.77,90.72
4.820,-0.132248,-0.010248,-0.976000,-6.16,-4.48,-50.33,-0.038064,-0.015616,-1.004792,4.76,-1.40,90.79
4.840,-0.131272,-0.008296,-0.978440,-4.48,-3.43,-50.26,-0.039040,-0.017568,-0.999912,4.55,-0.14,90.65
4.860,-0.134688,-0.006344,-0.985760,-4.83,-3.36,-50.33,-0.037088,-0.015128,-1.014552,5.18,-0.98,90.65
4.880,-0.132736,-0.008296,-0.968680,-5.18,-3.92,-50.19,-0.040016,-0.016104,-1.000888,5.18,-1.33,90.58
4.900,-0.131760,-0.010248,-0.971608,-5.74,-3.64,-50.05,-0.038552,-0.016592,-1.003816,4.69,-0.77,90.58
4.920,-0.135176,-0.011712,-0.967216,-5.67,-3.50,-50.05,-0.037088,-0.017080,-1.001864,4.34,-0.70,90.58
4.940,-0.133712,-0.011712,-0.976488,-5.67,-2.80,-50.12,-0.037576,-0.014640,-1.004792,4.76,0.21,90.58
4.960,-0.131760,-0.009760,-0.956968,-4.13,-4.20,-50.12,-0.039528,-0.016104,-1.009672,6.44,-0.35,90.44
4.980,-0.130296,-0.007320,-0.985272,-4.62,-4.41,-49.91,-0.036112,-0.016104,-1.003816,4.90,-0.21,90.37
5.000,-0.133224,-0.010248,-0.973560,-5.74,-3.85,-49.77,-0.035624,-0.015128,-0.999424,3.71,-1.47,90.30
5.020,-0.132736,-0.009760,-0.949160,-5.81,-4.06,-49.63,-0.038064,-0.013664,-1.005280,4.27,-1.96,90.16
5.040,-0.477264,1.307352,-0.898896,24.43,2.10,-122.29,-0.038552,-0.018544,-1.003816,3.78,-0.14,90.16
5.060,-0.173240,-0.060024,-1.308816,18.34,3.85,-120.68,-0.034648,-0.015128,-1.008208,6.09,-2.80,90.02
5.080,-0.140544,-0.008296,-0.963312,-14.70,-3.92,-115.22,-0.036600,-0.016104,-0.995032,3.64,-0.35,90.02
5.100,-0.140056,0.004880,-0.994056,-12.88,-2.10,-116.27,-0.036600,-0.015616,-1.003816,4.13,-1.96,90.02
5.120,-0.136640,0.003416,-0.970144,-15.12,-3.29,-115.64,-0.036112,-0.018056,-1.004304,4.48,-0.91,89.95
5.140,-0.133224,0.001464,-0.957456,-13.72,-3.01,-115.43,-0.034648,-0.019032,-1.006256,5.25,-1.54,89.81
5.160,-0.138592,0.000976,-0.956968,-15.33,-2.87,-115.36,-0.039040,-0.015616,-1.016504,6.30,-2.73,89.67
5.180,-0.136640,0.002440,-0.959408,-14.56,-1.33,-115.43,-0.037088,-0.018056,-1.000888,3.92,-1.96,89.67
5.200,-0.138104,-0.000976,-0.955016,-15.54,-1.82,-115.29,-0.036112,-0.019520,-1.003328,3.92,-1.47,89.60
5.220,-0.140056,0.001952,-0.969656,-13.09,-3.15,-115.29,-0.036600,-0.016592,-1.010648,4.34,-0.35,89.46
5.240,-0.139568,0.000000,-0.963312,-13.72,-2.80,-115.15,-0.038064,-0.015128,-1.016992,5.81,-1.96,89.25
5.260,-0.139080,0.001952,-0.966728,-14.77,-2.24,-115.01,-0.038552,-0.020008,-1.003816,6.30,-0.77,89.18
5.280,-0.137128,-0.001464,-0.975024,-14.98,-2.10,-114.87,-0.034648,-0.017568,-1.008208,4.69,-0.84,89.04
5.300,-0.138104,0.000000,-0.964288,-15.19,-2.94,-114.59,-0.036112,-0.019520,-0.999424,3.92,-0.56,89.04
5.320,-0.136640,-0.000976,-0.968192,-14.63,-3.43,-114.59,-0.036112,-0.015616,-1.004304,4.13,-0.42,88.83
5.340,-0.135664,0.000000,-0.958920,-14.77,-3.08,-114.38,-0.039040,-0.019520,-1.013576,5.74,-2.45,88.69
5.360,-0.134688,-0.002440,-0.959896,-13.23,-2.59,-114.31,-0.035136,-0.018544,-1.003816,4.69,-1.54,88.69
5.380,-0.136152,-0.000976,-0.972096,-14.70,-2.80,-114.38,-0.038064,-0.017568,-1.009672,4.55,-0.63,88.55
5.400,-0.135664,-0.000976,-0.962824,-13.93,-4.13,-114.45,-0.034648,-0.018544,-1.005768,4.62,0.00,88.48
5.420,-0.139080,0.000000,-0.971120,-16.03,-2.52,-113.96,-0.037576,-0.017080,-1.006744,3.29,0.07,88.41
5.440,-0.137616,-0.000976,-0.972584,-13.79,-3.36,-114.17,-0.033672,-0.016592,-1.002352,4.41,-0.56,88.20
5.460,-0.137128,0.000488,-0.965752,-14.35,-2.38,-114.17,-0.038064,-0.017568,-1.006256,4.69,-3.01,88.20
5.480,-0.136152,-0.000488,-0.960872,-13.23,-2.73,-114.24,-0.036600,-0.020984,-1.002352,3.99,-0.56,88.06
5.500,-0.137616,0.000488,-0.972584,-12.88,-3.43,-114.03,-0.038064,-0.018544,-1.003328,4.41,-0.56,88.06
5.520,-0.130784,-0.000488,-0.958432,-15.54,-4.83,-113.75,-0.037088,-0.019032,-1.001376,4.06,0.07,87.92
5.540,-0.131760,-0.002928,-0.947696,-17.43,-3.78,-113.75,-0.034160,-0.019032,-1.011624,5.25,-1.75,87.71
5.560,-0.133712,-0.002440,-0.963312,-13.51,-2.80,-113.61,-0.034160,-0.018056,-0.999424,4.55,-1.68,87.64
5.580,-0.134200,-0.000488,-0.964776,-13.44,-2.38,-113.54,-0.036600,-0.021472,-1.002352,4.06,-0.35,87.71
5.600,-0.131760,-0.000976,-0.975024,-14.14,-3.43,-113.47,-0.038552,-0.020496,-1.015040,4.20,-0.70,87.57
5.620,-0.136152,-0.002440,-0.960872,-13.65,-3.22,-113.47,-0.035136,-0.020008,-1.002840,5.46,-0.63,87.43
5.640,-0.133224,-0.001464,-0.974048,-14.98,-3.29,-113.19,-0.037576,-0.021960,-1.000400,3.92,-2.59,87.43
5.660,-0.133224,-0.000976,-0.967704,-14.70,-3.36,-112.98,-0.034648,-0.021960,-1.007720,3.57,-1.33,87.22
5.680,-0.136152,-0.004392,-0.965752,-15.82,-3.78,-112.77,-0.035136,-0.020008,-1.002352,5.67,-0.70,87.15
5.700,-0.133712,-0.003416,-0.967704,-14.21,-2.03,-112.70,-0.036600,-0.020984,-0.996496,4.55,-0.42,87.01
5.720,-0.131760,-0.000976,-0.969168,-13.79,-3.50,-112.70,-0.035624,-0.020984,-1.005280,4.34,-0.84,86.87
5.740,-0.132736,-0.002440,-0.962824,-15.61,-3.15,-112.42,-0.032696,-0.021960,-1.007232,4.62,-1.68,86.87
5.760,-0.136152,-0.002440,-0.968192,-14.28,-2.73,-112.63,-0.037088,-0.021472,-0.991128,3.85,-1.05,86.80
5.780,-0.135664,-0.000976,-0.976000,-14.77,-2.73,-112.28,-0.036112,-0.020008,-0.998448,4.76,-1.05,86.73
5.800,-0.135176,-0.002928,-0.963312,-14.49,-3.22,-112.00,-0.037088,-0.020496,-1.004792,4.62,-0.21,86.59
5.820,-0.132248,0.000488,-0.969168,-13.02,-3.08,-112.21,-0.036112,-0.021472,-1.004304,4.27,-0.84,86.59
5.840,-0.133712,-0.001464,-0.960384,-14.21,-1.75,-112.14,-0.037088,-0.020496,-1.013088,5.18,-0.70,86.45
5.860,-0.131272,-0.002440,-0.963312,-13.65,-1.75,-111.79,-0.036112,-0.019520,-1.010648,5.67,-0.63,86.45
5.880,-0.129808,-0.002928,-0.966728,-12.81,-3.01,-112.07,-0.032696,-0.022448,-1.003328,4.90,-1.75,86.38
5.900,-0.131760,-0.001464,-0.961848,-11.76,-4.48,-111.93,-0.033184,-0.017568,-0.999424,4.90,-1.89,86.31
5.920,-0.130296,0.000000,-0.959896,-14.98,-2.87,-111.79,-0.033672,-0.021472,-0.993080,5.46,-0.70,86.17
5.940,-0.130296,-0.002440,-0.964288,-14.70,-2.38,-111.72,-0.033672,-0.022936,-1.001864,3.64,-0.63,86.10
5.960,-0.128344,-0.005368,-0.956480,-15.05,-1.89,-111.51,-0.037088,-0.022936,-1.007232,4.20,-2.17,86.10
5.980,-0.129320,-0.001952,-0.971120,-14.63,-3.85,-111.58,-0.035136,-0.021960,-1.007720,4.55,-1.19,85.96
6.000,-0.128832,-0.005368,-0.965752,-13.37,-2.38,-111.44,-0.034648,-0.022936,-0.995520,4.06,-1.33,85.89
6.020,-0.129808,-0.004392,-0.975512,-14.35,-3.01,-111.51,-0.033184,-0.021472,-1.002840,5.04,-0.91,85.82
6.040,-0.129808,-0.000976,-0.972096,-14.00,-3.43,-111.72,-0.033184,-0.020008,-1.003328,5.53,-1.89,85.75
6.060,-0.071736,-0.053192,-1.005280,-12.46,11.48,-132.02,-0.036600,-0.022448,-0.994544,4.48,-1.75,85.75
6.080,0.358192,-1.110200,-0.987712,57.47,4.34,-142.52,-0.033672,-0.025376,-1.000400,2.66,-1.75,85.54
6.100,-0.093208,-0.006832,-0.915000,-31.71,-13.02,-169.05,-0.036112,-0.022448,-1.007720,4.76,-1.68,85.47
6.120,-0.132248,0.005368,-0.978440,-20.93,-2.66,-170.73,-0.034160,-0.021472,-1.004304,5.95,-1.26,85.33
6.140,-0.134200,0.003904,-0.972096,-21.35,-2.73,-167.93,-0.037576,-0.023424,-0.998448,4.62,-0.49,85.19
6.160,-0.131760,0.003904,-0.971608,-22.26,-2.38,-167.93,-0.035624,-0.022448,-1.002352,5.60,-0.98,84.98
6.180,-0.130296,0.002928,-0.968680,-20.72,-3.71,-167.30,-0.035624,-0.023912,-0.996984,4.41,-1.12,84.91
6.200,-0.129808,0.004392,-0.969168,-21.56,-3.15,-167.51,-0.033672,-0.022936,-1.000888,2.03,-1.96,84.98
6.220,-0.129808,0.005856,-0.979416,-20.51,-2.66,-167.51,-0.033184,-0.024888,-0.996496,3.78,-0.91,84.77
6.240,-0.130296,0.008296,-0.963312,-21.00,-3.78,-167.51,-0.037088,-0.024400,-1.000888,4.13,-0.70,84.63
6.260,-0.129320,0.003904,-0.968680,-21.84,-2.10,-167.44,-0.036600,-0.024400,-0.996008,3.71,-0.84,84.49
6.280,-0.128832,0.005856,-0.962824,-21.56,-3.36,-167.23,-0.036112,-0.022936,-1.008208,4.13,-1.89,84.35
6.300,-0.130784,0.006344,-0.975512,-20.79,-2.66,-167.16,-0.035624,-0.025376,-1.003816,4.69,-1.47,84.28
6.320,-0.129320,0.007808,-0.960872,-22.47,-3.36,-166.95,-0.035136,-0.025376,-1.002840,3.57,-1.12,84.28
6.340,-0.127368,0.006344,-0.969168,-21.84,-3.64,-166.67,-0.036112,-0.021960,-1.012112,3.78,-0.07,84.14
6.360,-0.128832,0.004392,-0.966240,-20.72,-3.57,-166.67,-0.034160,-0.023912,-1.010648,5.46,-0.77,83.79
6.380,-0.129808,0.008784,-0.965752,-21.77,-3.08,-166.60,2.101816,-9.559920,-1.925648,134.89,42.63,-4.06
6.400,-0.131272,0.007320,-0.953064,-21.70,-2.31,-166.32,-0.054656,0.035136,-0.961848,8.75,9.24,-10.36
6.420,-0.128832,0.009272,-0.967216,-19.60,-3.64,-166.53,-0.041968,-0.005856,-0.890112,16.03,3.99,-10.78
6.440,-0.132248,0.007808,-0.969168,-20.44,-2.10,-166.25,-0.036600,-0.017080,-0.974048,1.82,-3.78,-10.29
6.460,-0.132248,0.008296,-0.966240,-21.91,-3.22,-166.18,-0.038552,-0.019520,-0.987224,0.35,-2.38,-10.15
6.480,-0.130784,0.007808,-0.971608,-21.49,-3.36,-165.97,-0.038552,-0.021960,-1.012112,1.61,-3.29,-10.36
6.500,-0.130784,0.007320,-0.971608,-20.65,-2.87,-165.83,-0.036600,-0.021472,-1.017480,1.05,-3.99,-10.15
6.520,-0.131760,0.007808,-0.969656,-21.70,-3.43,-165.69,-0.036600,-0.020496,-1.008208,1.47,-3.36,-10.15
6.540,-0.134688,0.007320,-0.975512,-19.46,-2.73,-165.83,-0.035136,-0.020008,-1.001376,1.05,-3.78,-10.08
6.560,-0.131760,0.005856,-0.972584,-22.33,-3.22,-165.48,-0.036600,-0.021960,-0.991616,0.07,-3.22,-10.01
6.580,-0.131272,0.007808,-0.961848,-20.86,-2.52,-165.34,-0.035624,-0.021472,-1.004304,0.49,-3.92,-9.94
6.600,-0.130784,0.006832,-0.961360,-21.42,-3.92,-164.99,-0.038552,-0.020008,-1.004792,1.61,-1.47,-9.87
6.620,-0.132736,0.009272,-0.968192,-21.56,-1.89,-164.85,-0.034648,-0.022448,-1.004792,-0.35,-3.78,-9.87
6.640,-0.133712,0.006344,-0.967216,-21.00,-3.36,-164.71,-0.035136,-0.023912,-1.008208,0.77,-0.77,-9.94
6.660,-0.135176,0.006344,-0.977464,-20.23,-1.89,-164.71,-0.038064,-0.021960,-1.001376,0.21,-3.36,-9.87
6.680,-0.133712,0.007320,-0.970632,-21.77,-2.45,-164.29,-0.034648,-0.020496,-1.002352,0.84,-2.87,-9.87
6.700,-0.134200,0.006832,-0.973560,-21.28,-2.94,-164.43,-0.036600,-0.020496,-1.002840,1.82,-3.29,-9.94
6.720,-0.134200,0.006832,-0.970144,-21.77,-2.66,-164.01,-0.037088,-0.020496,-1.008208,2.45,-3.64,-9.94
6.740,-0.134688,0.007808,-0.971120,-21.91,-1.89,-163.94,-0.039528,-0.020984,-1.005280,0.91,-3.99,-9.87
6.760,-0.135176,0.008784,-0.966728,-20.02,-2.38,-163.66,-0.035624,-0.020496,-1.003816,1.12,-3.71,-9.73
6.780,-0.133712,0.004880,-0.974048,-22.05,-1.75,-163.59,-0.037576,-0.020496,-1.003328,1.47,-3.57,-9.80
6.800,-0.134200,0.008296,-0.970144,-21.28,-3.22,-163.52,-0.035624,-0.022936,-0.996008,2.10,-3.22,-9.80
6.820,-0.134200,0.009272,-0.965752,-21.21,-2.80,-163.31,-0.036600,-0.021960,-1.005768,2.73,-3.57,-9.80
6.840,-0.136152,0.008784,-0.969168,-19.81,-4.06,-163.38,-0.035136,-0.020008,-1.011136,0.77,-2.59,-9.66
6.860,-0.138104,0.007320,-0.970144,-20.51,-3.85,-163.03,-0.036600,-0.019032,-0.996496,0.77,-2.24,-9.66
6.880,-0.137128,0.006344,-0.974048,-23.10,-2.52,-162.61,-0.036600,-0.021472,-1.009184,1.47,-1.47,-9.66
6.900,-0.135664,0.004880,-0.969656,-21.35,-2.52,-162.75,-0.035136,-0.021472,-1.000888,0.84,-2.03,-9.52
6.920,-0.139080,0.004392,-0.976488,-20.72,-0.14,-162.40,-0.037576,-0.022936,-1.016016,-0.28,-2.45,-9.38
6.940,-0.138104,0.006344,-0.971608,-21.28,-2.59,-162.40,-0.034160,-0.020496,-0.998448,-0.14,-3.22,-9.38
6.960,-0.135664,0.004880,-0.975512,-19.18,-3.29,-162.05,-0.037088,-0.021472,-1.014552,1.75,-3.57,-9.45
6.980,-0.134688,0.004880,-0.964776,-20.09,-2.31,-161.98,-0.036600,-0.019032,-0.997960,1.33,-2.94,-9.45
7.000,-0.135176,0.006344,-0.967704,-20.79,-3.15,-161.98,-0.035136,-0.020008,-1.006256,1.26,-3.01,-9.52
7.020,-0.136152,0.004392,-0.969168,-20.79,-3.22,-161.91,-0.037088,-0.020984,-1.002352,0.98,-3.43,-9.45
7.040,-0.136640,0.004880,-0.971120,-20.23,-3.01,-161.70,-0.039040,-0.022448,-1.007720,1.47,-2.10,-9.45
7.060,-0.137128,0.004880,-0.967704,-20.72,-2.87,-143.50,-0.036600,-0.023424,-1.013088,0.98,-3.78,-9.38
7.080,-0.137616,0.006832,-0.976000,-19.81,-3.57,-161.42,-0.037576,-0.020496,-1.006256,1.26,-2.31,-9.38
7.100,-0.136152,0.002928,-0.966240,-20.30,-2.52,-161.21,-0.035624,-0.021472,-1.018456,1.05,-1.96,-9.31
7.120,-0.132736,0.004880,-0.967704,-19.11,-4.41,-161.07,-0.034648,-0.021960,-1.008696,0.14,-4.06,-9.31
7.140,-0.135664,0.006832,-0.973560,-21.63,-2.59,-160.72,-0.037088,-0.017568,-1.123376,4.06,-2.38,-9.38
7.160,-0.135176,0.007320,-0.974536,-20.44,-2.80,-161.00,-0.034648,-0.019520,-1.004304,1.12,-3.15,-9.31
7.180,-0.135664,0.009272,-0.972096,-20.44,-3.57,-160.79,-0.036112,-0.017568,-1.008696,1.68,-2.45,-9.24
7.200,-0.136152,0.004880,-0.968192,-20.23,-2.94,-160.58,-0.034648,-0.020008,-1.003816,2.38,-2.87,-9.17
7.220,-0.137616,0.002928,-0.966728,-20.23,-3.22,-160.23,-0.036600,-0.019520,-0.998448,0.21,-3.36,-9.24
7.240,-0.138104,0.004392,-0.970144,-23.17,-3.01,-160.30,-0.038064,-0.023424,-0.998936,0.00,-2.94,-9.03
7.260,-0.137616,0.005368,-0.967704,-20.09,-2.03,-160.30,-0.038552,-0.018056,-1.006256,1.19,-3.15,-9.10
7.280,-0.136152,0.001952,-0.966728,-20.65,-2.17,-160.16,-0.034160,-0.020008,-0.997472,0.35,-4.13,-9.03
7.300,-0.134688,0.005856,-0.952576,-20.72,-1.96,-159.88,-0.036600,-0.020496,-1.000400,-0.21,-4.27,-8.82
7.320,-0.140544,0.002440,-0.961360,-20.44,-2.73,-159.81,-0.036600,-0.020496,-1.004792,0.98,-2.38,-8.89
7.340,-0.137128,0.004880,-0.966240,-19.32,-2.66,-159.81,-0.038552,-0.022448,-1.007232,1.05,-3.64,-8.68
7.360,-0.135664,0.006832,-0.962824,-20.16,-4.48,-159.67,-0.038552,-0.020984,-1.006256,1.05,-2.31,-8.75
7.380,-0.137128,0.001952,-0.970144,-20.65,-2.52,-159.39,-0.036600,-0.020496,-1.005280,0.28,-2.45,-8.68
7.400,-0.133224,0.005368,-0.969168,-20.09,-3.71,-159.32,-0.039040,-0.022448,-1.003328,0.07,-1.61,-8.68
7.420,-0.133712,0.002928,-0.955504,-18.76,-2.59,-158.97,-0.037576,-0.018544,-1.014064,0.98,-2.73,-8.75
7.440,-0.137128,0.001952,-0.967704,-20.72,-2.10,-158.90,-0.039040,-0.018056,-1.013576,1.82,-2.94,-8.75
7.460,-0.136152,0.007320,-0.974048,-19.39,-2.24,-158.90,-0.035136,-0.020496,-1.012112,1.05,-3.36,-8.61
7.480,-0.132248,0.003416,-0.954528,-19.39,-2.94,-158.48,-0.037088,-0.019520,-1.011136,2.03,-2.87,-8.68
7.500,-0.134688,0.004392,-0.970632,-19.46,-2.03,-158.62,-0.038552,-0.019032,-1.012600,0.21,-4.41,-8.54
7.520,-0.138104,0.003416,-0.970632,-20.37,-3.43,-158.34,-0.038064,-0.021472,-1.008696,0.28,-2.87,-8.54
7.540,-0.135664,0.000976,-0.963800,-21.42,-2.31,-157.99,-0.039040,-0.019520,-1.004304,0.63,-3.50,-8.40
7.560,-0.136152,0.001464,-0.971120,-22.47,-2.59,-157.71,-0.036112,-0.019032,-1.011136,0.35,-3.71,-8.47
7.580,-0.137128,0.002928,-0.971608,-19.81,-3.15,-157.78,-0.037576,-0.020008,-1.010160,0.91,-2.38,-8.40
7.600,-0.135176,0.001464,-0.963800,-20.79,-2.80,-157.50,-0.039040,-0.019032,-1.012112,1.96,-2.45,-8.26
7.620,-0.131272,0.001952,-0.961360,-20.72,-1.96,-157.29,-0.040992,-0.022448,-1.014064,1.61,-2.94,-8.26
7.640,-0.134688,0.002440,-0.968192,-20.79,-2.17,-157.08,-0.036600,-0.020496,-1.004304,1.19,-3.15,-8.19
7.660,-0.133712,0.003416,-0.969168,-20.93,-2.80,-157.01,-0.038064,-0.019032,-1.003816,0.70,-1.82,-8.12
7.680,-0.132248,0.002928,-0.971120,-20.37,-4.34,-156.87,-0.039040,-0.022448,-1.007720,1.12,-3.15,-8.05
7.700,-0.132248,0.001464,-0.972096,-20.30,-3.85,-156.59,-0.037088,-0.017080,-0.998936,0.98,-3.22,-7.98
7.720,-0.134200,0.000488,-0.965752,-19.88,-3.50,-156.52,-0.036600,-0.019520,-1.001376,0.21,-3.85,-7.91
7.740,-0.134688,0.001952,-0.967216,-19.88,-2.59,-156.38,-0.035136,-0.020984,-1.007720,1.05,-3.08,-7.91
7.760,-0.134688,0.001464,-0.956968,-19.81,-1.89,-156.10,-0.037576,-0.018056,-1.014552,2.24,-3.15,-8.05
7.780,-0.133712,0.004880,-0.966240,-20.37,-2.59,-155.82,-0.038552,-0.020008,-1.004304,1.12,-3.01,-7.84
7.800,-0.131272,0.004392,-0.965264,-20.44,-3.36,-155.82,-0.037576,-0.022936,-1.008696,0.28,-3.43,-7.77
7.820,-0.130784,0.001464,-0.966728,-19.67,-2.94,-155.75,-0.037576,-0.020984,-1.018456,1.33,-3.36,-7.77
7.840,-0.132248,0.002440,-0.977952,-19.39,-5.53,-155.61,-0.038064,-0.018056,-1.005768,2.31,-1.82,-7.70
7.860,-0.134688,0.002440,-0.971120,-20.23,-2.45,-155.40,-0.037088,-0.018056,-1.005280,1.54,-3.43,-7.70
7.880,-0.131760,0.002928,-0.969656,-19.11,-3.99,-155.26,-0.041968,-0.020496,-1.005280,1.05,-2.03,-7.70
7.900,-0.132736,0.001952,-0.959896,-20.86,-3.29,-155.05,-0.036600,-0.017568,-1.014064,2.66,-2.66,-7.70
7.920,-0.134200,0.001464,-0.967216,-19.04,-3.71,-154.91,-0.038064,-0.019520,-1.002352,1.05,-2.52,-7.63
7.940,-0.129320,0.000976,-0.968192,-19.95,-3.29,-154.70,-0.036112,-0.018544,-1.012112,1.54,-3.22,-7.70
7.960,-0.130784,0.003416,-0.965752,-19.74,-3.57,-154.91,-0.038552,-0.020496,-1.010160,0.91,-3.43,-7.63
7.980,-0.133224,0.001952,-0.963800,-20.72,-1.96,-154.49,-0.040992,-0.017080,-1.020408,2.24,-2.94,-7.49
8.000,-0.132248,0.004880,-0.962824,-19.39,-2.59,-154.63,-0.038552,-0.018544,-1.012600,1.33,-2.31,-7.49
8.020,-0.133224,0.002928,-0.960872,-20.37,-2.66,-154.49,-0.038064,-0.020496,-1.003328,0.77,-3.01,-7.49
8.040,-0.132736,0.002928,-0.967216,-20.23,-3.43,-154.28,-0.040504,-0.022936,-1.011136,0.28,-3.01,-7.56
8.060,-0.133224,0.005856,-0.970632,-19.60,-2.52,-154.21,-0.039528,-0.020496,-1.008696,1.26,-2.31,-7.49
8.080,-0.133712,0.002928,-0.970144,-20.72,-3.50,-154.14,-0.038064,-0.019520,-1.012600,0.84,-3.01,-7.42
8.100,-0.134200,0.003416,-0.962824,-20.86,-2.80,-153.86,-0.037576,-0.019032,-1.000400,1.05,-2.38,-7.56
8.120,-0.134200,0.003416,-0.972584,-19.60,-4.48,-153.79,-0.036600,-0.019520,-1.115568,0.77,-2.66,-7.49
8.140,-0.134688,0.002928,-0.973560,-19.32,-2.59,-153.65,-0.039040,-0.019520,-1.009672,2.03,-2.87,-7.42
8.160,-0.134688,0.001952,-0.970144,-19.81,-2.38,-153.44,-0.038552,-0.016592,-1.002840,2.03,-2.38,-7.49
8.180,-0.133224,0.004880,-0.972584,-19.67,-1.61,-153.44,-0.038552,-0.021960,-1.004792,1.54,-3.71,-7.56
8.200,-0.133712,0.004880,-0.978928,-17.01,-4.06,-153.44,-0.040992,-0.022936,-1.000888,0.21,-3.36,-7.35
8.220,-0.133712,0.004392,-0.969656,-18.20,-3.08,-153.44,-0.039040,-0.020496,-1.008208,2.38,-4.06,-7.49
8.240,-0.134688,0.004880,-0.974048,-19.04,-3.15,-153.09,-0.038552,-0.020496,-1.007232,0.49,-2.59,-7.35
8.260,-0.133224,0.001952,-0.984296,-21.28,-2.66,-152.81,-0.037088,-0.020984,-1.009672,0.35,-3.22,-7.35
8.280,-0.131760,0.003904,-0.976488,-20.65,-3.85,-152.67,-0.037576,-0.022936,-1.005768,0.35,-3.08,-7.35
8.300,-0.131760,0.005856,-0.962824,-21.00,-3.22,-152.46,-0.035624,-0.020008,-1.008208,0.84,-3.08,-7.35
8.320,-0.131272,0.003416,-0.963800,-19.04,-2.38,-152.74,-0.038064,-0.019520,-1.002352,1.68,-2.17,-7.21
8.340,-0.131272,0.006344,-0.969656,-18.13,-4.62,-152.60,-0.040016,-0.018544,-1.012112,1.82,-3.22,-7.28
8.360,-0.130296,0.006344,-0.961360,-19.18,-3.29,-152.53,-0.038064,-0.020984,-1.006256,0.70,-1.89,-7.21
8.380,-0.134200,0.006344,-0.971608,-19.95,-3.43,-152.46,-0.037088,-0.019520,-0.990640,1.54,-3.92,-7.14
8.400,-0.133224,0.004392,-0.965264,-18.97,-3.50,-152.11,-0.037576,-0.021472,-0.999912,0.98,-2.38,-7.07
8.420,-0.133224,0.004880,-0.969168,-20.09,-4.62,-152.04,-0.040504,-0.020984,-1.006744,1.19,-2.45,-7.07
8.440,-0.132248,0.003904,-0.967704,-20.86,-2.66,-151.90,-0.040016,-0.017568,-1.007232,0.91,-3.01,-7.00
8.460,-0.133712,0.005368,-0.966240,-21.14,-3.71,-151.62,-0.037088,-0.019032,-1.006256,1.54,-4.13,-7.00
