time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
10.220,0.029768,0.007808,-0.993568,1.82,-4.41,-14.91
10.240,0.025376,0.008296,-0.994544,0.91,-2.80,-14.84
10.260,0.028304,0.008296,-0.981856,1.75,-2.80,-14.91
10.280,0.028792,0.006832,-0.993080,1.40,-2.73,-14.91
10.300,0.027816,0.008296,-0.986736,1.54,-2.45,-14.84
10.320,0.027328,0.008784,-0.991616,1.54,-2.80,-14.91
10.340,0.027816,0.002440,-0.981368,2.45,-4.20,-14.84
10.360,0.025864,0.004880,-0.993080,1.19,-3.01,-14.77
10.380,0.025864,0.006344,-0.991128,1.05,-2.24,-14.84
10.400,0.028792,0.008296,-0.985760,0.91,-3.36,-14.98
10.420,0.026352,0.007320,-0.987712,0.77,-2.66,-14.98
10.440,0.025864,0.005856,-0.992104,2.52,-2.38,-14.91
10.460,0.025376,0.006344,-0.986736,2.10,-2.38,-14.91
10.480,0.027328,0.007808,-0.991128,3.15,-3.85,-14.98
10.500,0.027816,0.008296,-1.000888,0.63,-2.59,-15.12
10.520,0.026352,0.007808,-0.989664,1.12,-3.08,-15.05
10.540,0.025864,0.005368,-0.985760,0.70,-2.87,-14.98
10.560,0.026352,0.007320,-0.993080,1.19,-2.80,-14.84
10.580,0.027328,0.008784,-0.996496,3.08,-3.92,-14.91
10.600,0.028304,0.006832,-0.991616,1.47,-3.43,-14.98
10.620,0.028304,0.008296,-0.993080,2.52,-2.10,-14.84
10.640,0.028792,0.007808,-0.997960,0.91,-2.94,-14.84
10.660,0.030744,0.005856,-0.987224,0.84,-3.50,-14.63
10.680,0.027816,0.007320,-0.992592,1.33,-3.01,-14.56
10.700,0.028304,0.006344,-0.991616,0.91,-2.87,-14.70
10.720,0.025864,0.011224,-0.989664,1.82,-3.15,-14.70
10.740,0.027328,0.008784,-1.004304,2.10,-2.45,-14.63
10.760,0.023912,0.009272,-0.987712,0.70,-2.87,-14.63
10.780,0.028304,0.010736,-0.996984,2.66,-1.61,-14.49
10.800,0.023424,0.007320,-0.994056,1.54,-2.38,-14.63
10.820,0.029768,0.011224,-0.997472,3.29,-2.94,-14.49
10.840,0.023912,0.008296,-0.997960,1.47,-2.87,-14.56
10.860,0.027816,0.009272,-0.983808,1.96,-3.57,-14.56
10.880,0.025864,0.011224,-0.980392,2.03,-2.45,-14.56
10.900,0.026352,0.007808,-0.998936,2.03,-1.61,-14.56
10.920,0.023424,0.009272,-0.994056,1.82,-2.03,-14.70
10.940,0.024400,0.011224,-1.001864,1.19,-2.45,-14.70
10.960,0.024400,0.009760,-0.994544,1.96,-2.66,-14.56
10.980,0.028304,0.012200,-0.993080,1.68,-4.20,-14.70
11.000,0.027328,0.009272,-0.996008,0.84,-3.50,-14.77
11.020,0.024400,0.009272,-0.983808,1.82,-3.08,-14.70
11.040,0.026352,0.010248,-1.002352,1.89,-2.31,-14.63
11.060,0.028304,0.011224,-1.005280,1.47,-2.45,-14.70
11.080,0.024888,0.010736,-0.974536,0.91,-2.73,-14.63
11.100,0.026352,0.008784,-1.006256,0.56,-2.87,-14.63
11.120,0.025864,0.008784,-0.995032,2.45,-2.94,-14.56
11.140,0.027328,0.012200,-1.012600,2.24,-3.22,-14.77
11.160,0.025864,0.010736,-0.997960,1.89,-3.08,-14.49
11.180,0.026840,0.010248,-0.997472,0.63,-2.45,-14.49
11.200,0.028304,0.012200,-1.008208,1.61,-2.94,-14.49
11.220,0.027816,0.010736,-1.000400,1.40,-2.73,-14.28
11.240,0.026352,0.011224,-1.004304,2.17,-0.98,-14.35
11.260,0.025376,0.011224,-0.996984,0.77,-2.45,-14.21
11.280,0.026352,0.010248,-0.969168,1.26,-3.15,-14.21
11.300,0.030256,0.013176,-0.999912,2.66,-3.64,-14.14
11.320,0.020496,1.307840,-0.943792,-29.12,-3.92,0.49
11.340,0.027328,0.003416,-1.129720,6.02,0.63,2.73
11.360,0.028792,0.006344,-0.963800,0.91,-3.15,2.52
11.380,0.026352,0.004392,-0.926712,-0.07,-3.64,2.59
11.400,0.024400,0.007808,-1.019432,0.77,-2.38,2.59
11.420,0.028304,0.007320,-1.001864,-0.63,-4.06,2.59
11.440,0.027328,0.005856,-0.989176,1.61,-3.36,2.52
11.460,0.024400,0.003416,-0.992104,1.54,-2.24,2.59
11.480,0.028792,0.005856,-1.006256,0.84,-2.45,2.59
11.500,0.026840,0.003416,-0.997960,1.40,-3.01,2.73
11.520,0.028304,0.006344,-0.984296,2.24,-3.50,2.94
11.540,0.026840,0.004392,-0.995520,1.61,-1.89,2.80
11.560,0.025864,0.004392,-0.989176,1.05,-3.08,2.80
11.580,0.026840,0.002440,-0.967704,-0.28,-2.52,2.73
11.600,0.026352,0.003904,-0.999912,1.12,-3.57,2.73
11.620,0.027816,0.007808,-0.992592,1.12,-2.80,2.73
11.640,0.026840,0.003904,-1.000400,1.40,-2.94,2.80
11.660,0.028792,0.006344,-0.995032,2.45,-3.64,2.52
11.680,0.029280,0.002928,-0.993568,2.03,-2.59,2.59
11.700,0.027328,0.003416,-1.003816,1.12,-2.10,2.66
11.720,0.029280,0.004880,-0.993080,0.14,-3.08,2.59
11.740,0.027328,0.004392,-0.995032,1.82,-3.22,2.66
11.760,0.025864,0.004392,-0.976976,1.26,-3.64,2.59
11.780,0.028792,0.004880,-0.986248,2.38,-2.45,2.66
11.800,0.027328,0.003904,-0.994056,1.54,-3.01,2.66
11.820,0.027816,0.004392,-0.985760,1.40,-3.15,2.66
11.840,0.026352,0.003904,-0.960872,1.05,-3.08,2.59
11.860,0.026352,0.005856,-1.001864,2.24,-3.01,2.66
11.880,0.025864,0.003416,-0.974536,0.56,-1.68,2.73
11.900,0.028304,0.001464,-1.006744,0.21,-4.55,2.66
11.920,0.028304,0.003416,-0.994056,1.19,-3.29,2.66
11.940,0.024888,0.002928,-0.993568,1.26,-3.57,2.80
11.960,0.025864,0.003904,-0.989664,1.33,-3.01,2.87
11.980,0.029280,0.001952,-0.976976,1.40,-3.29,2.94
12.000,0.026840,0.000976,-1.004792,0.70,-3.22,2.87
12.020,0.027328,0.002928,-0.982832,1.05,-3.22,2.94
12.040,0.028792,0.001464,-0.964776,1.19,-2.80,3.01
12.060,0.027328,0.002928,-0.981856,0.91,-2.73,3.01
12.080,0.024400,0.003416,-0.975512,0.91,-2.45,3.22
12.100,0.026352,0.004880,-0.997472,0.49,-1.89,3.22
12.120,0.023912,0.005856,-0.978440,0.98,-3.64,3.29
12.140,0.025376,0.003416,-1.000888,1.75,-3.36,3.36
12.160,0.025864,0.007808,-0.997472,1.68,-2.31,3.36
12.180,0.025376,0.002928,-0.976000,0.28,-3.15,3.50
12.200,0.024888,0.000488,-0.988200,1.33,-2.45,3.57
12.220,0.030256,0.001464,-0.984784,1.19,-2.24,3.64
12.240,0.027816,0.000976,-0.979416,1.33,-3.22,3.64
12.260,0.026352,0.003416,-0.979904,1.33,-3.08,3.71
12.280,0.025864,0.005368,-0.976000,0.98,-2.94,3.64
12.300,0.027816,0.003416,-0.966728,1.12,-3.99,3.64
12.320,0.025864,0.001952,-0.974536,2.10,-3.50,3.50
12.340,0.030744,0.004392,-0.967704,0.98,-3.15,3.50
12.360,0.030744,0.003416,-0.986736,2.03,-2.80,3.50
12.380,0.027816,0.002440,-0.977952,1.82,-2.73,3.50
12.400,0.024888,0.003904,-0.993080,1.54,-0.98,3.57
12.420,0.027328,0.003416,-0.976976,1.96,-2.66,3.57
12.440,0.026352,0.000488,-0.952088,0.56,-2.59,3.57
12.460,0.028304,0.003416,-0.988688,0.98,-2.87,3.57
12.480,0.025376,0.003904,-0.991128,0.63,-3.85,3.64
12.500,0.028304,0.003904,-0.972096,2.24,-2.73,3.50
12.520,0.026352,0.004392,-0.973072,1.19,-3.22,3.64
12.540,0.027328,0.001952,-0.963800,1.68,-2.59,3.57
12.560,0.028792,0.003904,-0.984784,1.82,-3.01,3.71
12.580,0.030256,-0.000488,-0.952088,0.63,-2.31,3.71
12.600,0.027328,0.004392,-0.985760,1.26,-3.36,3.64
12.620,0.024888,0.001952,-0.971120,0.28,-2.38,3.71
12.640,0.027816,0.004392,-0.975512,0.91,-3.78,3.78
12.660,0.028792,0.001952,-0.985760,0.21,-4.69,3.71
12.680,0.031720,0.005856,-0.980392,1.68,-4.13,3.78
12.700,0.028304,0.000976,-0.958920,0.21,-3.29,3.92
12.720,0.027328,0.003416,-0.977952,1.96,-3.29,3.78
12.740,0.024888,0.003416,-0.972584,0.84,-1.33,3.71
12.760,0.027816,0.005368,-0.961848,1.40,-2.94,3.71
12.780,0.027816,0.001464,-0.967704,1.26,-2.38,3.78
12.800,0.028304,0.000976,-0.976976,0.35,-2.52,3.71
12.820,0.028304,0.003904,-0.980880,1.61,-2.94,3.78
12.840,0.026840,0.002928,-0.967704,1.33,-3.57,3.78
12.860,0.026840,0.005368,-0.983320,2.38,-3.22,3.85
12.880,0.030256,0.003416,-0.973072,2.10,-3.71,3.92
12.900,0.026840,0.002928,-0.957944,1.05,-2.59,3.92
12.920,0.026352,0.002440,-0.983320,0.63,-2.80,3.85
12.940,0.026840,0.000976,-0.965264,1.05,-2.17,3.99
12.960,0.026840,0.002928,-0.954040,1.05,-2.38,3.92
12.980,0.025376,0.003416,-0.976488,1.19,-2.38,3.99
13.000,0.025864,0.004392,-0.950624,2.03,-2.52,3.99
13.020,0.029280,0.002928,-0.969168,0.91,-2.94,3.99
13.040,0.029280,0.002440,-0.973560,1.40,-4.13,3.99
13.060,0.029280,0.003904,-0.979416,1.05,-3.50,3.99
13.080,0.027816,0.001952,-0.971120,1.68,-1.89,4.06
13.100,0.025376,0.002928,-0.966240,0.98,-1.75,4.13
13.120,0.028304,0.005368,-0.971608,1.19,-3.08,4.27
13.140,0.029768,0.001952,-0.973560,1.40,-2.38,4.13
13.160,0.027328,0.002928,-0.973560,0.70,-2.87,4.27
13.180,0.028304,0.002440,-0.975512,2.52,-4.62,4.27
13.200,0.026840,0.001952,-0.971120,0.84,-2.94,4.27
13.220,0.028304,0.003904,-0.987224,1.75,-3.64,4.27
13.240,0.029768,0.004392,-0.970632,0.63,-3.29,4.41
13.260,0.025864,0.001952,-0.968192,0.28,-2.73,4.41
13.280,0.024400,0.000976,-0.979904,0.56,-1.54,4.34
13.300,0.026352,0.001464,-0.961360,0.63,-2.10,4.48
13.320,0.027816,0.002928,-0.980392,2.10,-3.22,4.48
13.340,0.025376,0.003904,-0.975024,0.98,-2.38,4.41
13.360,0.025376,0.000488,-0.984784,1.75,-1.61,4.41
13.380,0.027328,0.001952,-0.968680,1.33,-3.01,4.41
13.400,0.029280,0.000000,-0.956480,0.91,-3.36,4.41
13.420,0.027328,0.002440,-0.976976,0.42,-1.82,4.34
13.440,0.029768,0.000976,-0.966728,0.84,-4.13,4.41
13.460,0.029768,0.002440,-0.969168,0.63,-2.24,4.34
13.480,0.029280,0.002928,-0.980880,1.33,-2.31,4.41
13.500,0.028792,0.000976,-0.963312,0.98,-3.43,4.48
13.520,0.028792,0.002440,-0.972584,1.61,-3.99,4.48
13.540,0.029280,0.002440,-0.974536,0.35,-2.66,4.27
13.560,0.028792,0.003904,-0.977952,1.82,-3.22,4.48
13.580,0.028792,0.004392,-0.981368,2.59,-3.36,4.55
13.600,0.027328,0.001952,-0.975024,-0.70,-2.94,4.48
13.620,0.026840,0.004880,-0.975024,1.75,-3.01,4.69
13.640,0.029768,0.000976,-0.979904,2.17,-2.31,4.62
13.660,0.027328,0.002440,-0.966240,0.84,-3.22,4.62
13.680,0.028792,0.003416,-0.975024,0.63,-3.36,4.76
13.700,0.027816,0.000976,-0.974536,2.17,-2.94,4.97
13.720,0.027816,0.003416,-0.980880,1.12,-3.92,4.97
13.740,0.027328,0.001464,-0.975024,2.03,-3.22,5.11
13.760,0.029280,0.001952,-0.977952,1.40,-2.87,4.97
13.780,0.027328,0.004392,-0.974048,0.42,-2.17,4.97
13.800,0.025376,0.002440,-0.983320,0.35,-2.52,5.04
13.820,0.025864,0.002440,-0.983320,2.17,-2.73,5.18
13.840,0.026840,0.001952,-0.972584,-0.42,-2.94,5.11
13.860,0.026840,-0.000488,-0.975512,0.98,-3.50,5.25
13.880,0.027816,0.002928,-0.983808,2.38,-2.73,5.32
13.900,0.027328,0.002440,-0.976000,1.19,-3.36,5.39
13.920,0.029280,0.001952,-0.980392,1.12,-3.36,5.39
13.940,0.028792,0.000488,-0.975512,1.61,-3.36,5.39
13.960,0.025376,0.000488,-0.974536,1.19,-1.75,5.25
13.980,0.026352,0.002440,-0.978440,0.98,-2.66,5.25
14.000,0.028792,0.001952,-0.983320,0.70,-3.57,5.39
14.020,0.028304,0.001952,-0.980392,0.77,-3.57,5.32
14.040,0.026352,0.003416,-0.976000,1.40,-3.22,5.32
14.060,0.023424,0.003904,-0.968680,2.17,-3.36,5.39
14.080,0.025864,0.000488,-0.973560,0.00,-3.99,5.25
14.100,0.027328,0.003904,-0.976000,0.98,-3.29,5.25
14.120,0.028304,0.001464,-0.976488,1.05,-3.64,5.11
14.140,0.023424,0.002440,-0.972584,1.61,-2.59,5.25
14.160,0.024888,0.002440,-0.975024,1.68,-3.15,5.11
14.180,0.024400,0.001952,-0.989176,0.49,-2.66,5.32
14.200,0.023912,0.004392,-0.986248,1.19,-2.73,5.18
14.220,0.022936,0.001952,-0.975024,-0.14,-2.59,5.11
14.240,0.024400,0.000976,-0.982832,0.98,-3.78,5.18
14.260,0.026840,0.003904,-0.977952,0.28,-3.78,5.18
14.280,0.028304,-0.000488,-0.988200,0.28,-3.29,5.04
14.300,0.026840,0.003904,-0.975512,0.63,-3.85,5.18
14.320,0.025864,0.001464,-0.970632,0.14,-2.31,5.11
14.340,0.024888,0.003904,-0.990152,1.47,-2.45,5.18
14.360,0.023424,0.003416,-0.980392,1.61,-2.45,5.18
14.380,0.025376,0.000488,-0.976000,0.77,-2.66,5.25
14.400,0.024888,0.002928,-0.978440,1.82,-4.27,5.25
14.420,0.024400,0.000488,-0.975512,0.49,-2.66,5.32
14.440,0.026840,0.003416,-0.974536,0.91,-3.43,5.39
14.460,0.024888,0.000488,-0.983320,0.77,-3.78,5.25
14.480,0.027816,0.002928,-0.980392,1.33,-3.01,5.25
14.500,0.026352,0.001464,-0.979416,0.21,-2.59,5.25
14.520,0.026352,0.001464,-0.979416,0.28,-3.71,5.39
14.540,0.026352,0.002928,-0.983808,1.05,-2.59,5.39
14.560,0.023424,-0.000488,-0.977952,0.70,-1.68,5.46
14.580,0.024888,-0.002440,-0.979416,1.54,-3.15,5.32
14.600,0.027816,0.000000,-0.980392,1.68,-3.22,5.32
14.620,0.028792,-0.000976,-0.985272,0.70,-3.29,5.25
14.640,0.025376,0.002440,-0.986248,2.17,-2.24,5.25
14.660,0.024888,-0.001464,-0.981856,1.75,-3.01,5.11
14.680,0.024888,-0.000488,-0.985760,1.05,-3.15,5.18
14.700,0.024400,-0.000976,-0.993080,-1.61,-2.87,5.11
14.720,0.025376,0.000488,-0.979416,1.75,-2.38,5.04
14.740,0.025864,-0.000488,-0.995032,-0.70,-2.73,4.97
14.760,0.029768,0.002928,-0.992104,0.49,-2.17,4.97
14.780,0.025376,-0.000976,-0.987712,1.54,-3.08,5.25
14.800,0.025864,0.000976,-0.993080,2.03,-3.57,5.11
14.820,0.024400,0.003416,-0.982344,0.98,-3.01,5.11
14.840,0.024888,-0.001464,-0.974536,1.12,-2.94,5.04
14.860,0.024400,-0.000488,-0.983808,0.77,-2.66,5.04
14.880,0.022936,0.001952,-0.979904,1.54,-3.29,4.90
14.900,0.024400,0.001464,-0.993568,-1.12,-3.15,4.83
14.920,0.021960,0.001464,-0.982344,0.35,-2.73,4.97
14.940,0.024400,0.002440,-0.985760,-0.49,-3.08,4.97
14.960,0.025864,0.001952,-0.989664,-0.70,-3.29,4.97
14.980,0.023424,0.002440,-0.980392,1.40,-1.96,4.97
15.000,0.026352,0.000976,-0.987224,1.40,-3.08,4.90
15.020,0.024888,0.004392,-0.993080,1.68,-2.87,4.90
15.040,0.022936,0.000488,-0.983808,0.91,-2.73,4.83
15.060,0.024400,0.000976,-0.976488,1.40,-3.15,4.90
15.080,0.023912,0.001952,-0.977952,1.12,-3.08,4.83
15.100,0.025376,0.000000,-0.989664,1.68,-3.01,4.83
15.120,0.026840,0.000000,-0.987712,0.42,-2.94,4.76
15.140,0.025376,-0.122976,-0.988688,1.54,-2.03,4.76
15.160,0.022936,0.000000,-0.984784,-0.35,-2.38,4.62
15.180,0.022448,-0.002440,-0.979416,0.56,-2.45,4.69
15.200,0.023912,0.123464,-0.992592,1.68,-2.87,4.76
15.220,0.025376,-0.001464,-0.985272,1.61,-3.36,4.62
15.240,0.028304,-0.002928,-0.977952,0.56,-2.87,4.62
15.260,0.026352,-0.124928,-0.986248,1.96,-3.36,4.55
15.280,0.025376,0.000000,-0.975024,1.82,-2.94,4.48
15.300,0.025376,0.000488,-0.996496,2.10,-2.80,4.27
15.320,0.028792,0.000976,-0.989176,1.47,-2.52,4.20
15.340,0.025864,0.000000,-0.984296,0.42,-3.08,4.27
15.360,0.026352,0.000000,-0.986736,0.91,-3.08,4.13
15.380,0.023912,-0.001464,-0.995520,-0.63,-4.20,3.99
15.400,0.024400,0.000488,-0.998936,1.68,-2.45,4.13
15.420,0.028304,0.000488,-0.981856,2.17,-3.15,3.99
15.440,0.026840,0.000976,-0.976976,1.19,-2.73,3.99
15.460,0.028304,0.001464,-0.993568,1.19,-3.29,3.99
15.480,0.024888,-0.000976,-0.993080,0.98,-3.36,3.85
15.500,0.024888,-0.001952,-0.982344,1.68,-2.38,3.92
15.520,0.026352,-0.003416,-0.982344,0.14,-3.78,3.78
15.540,0.028792,0.000000,-0.980392,2.17,-3.92,3.85
15.560,0.024400,-0.000488,-0.994056,-0.35,-2.31,3.71
15.580,0.026840,-0.000488,-0.977464,0.35,-3.85,3.64
15.600,0.024888,-0.000488,-0.997472,0.70,-2.59,3.71
15.620,0.027816,0.000000,-0.994544,-0.56,-2.94,3.71
15.640,0.026840,-0.001464,-0.988688,1.61,-3.64,3.78
15.660,0.028792,0.000000,-0.999424,1.68,-3.36,3.71
15.680,0.026840,-0.000488,-0.988688,1.19,-3.08,3.78
15.700,0.028304,-0.003416,-0.997472,1.19,-2.94,3.85
15.720,0.025376,-0.003904,-0.989176,1.26,-2.45,3.85
15.740,0.027816,0.001464,-0.987712,2.66,-3.22,3.85
15.760,0.024888,-0.003904,-0.990152,1.05,-3.15,3.85
15.780,0.024888,-0.001464,-0.996496,1.19,-2.03,3.99
15.800,-0.362096,-2.702544,-0.919392,-22.75,-0.42,-0.56
15.820,0.026352,0.006344,-0.937448,4.76,-2.52,0.00
15.840,0.026840,0.002440,-1.003328,0.42,-3.29,0.07
15.860,0.025864,0.003904,-0.996984,1.19,-3.85,0.21
15.880,0.024888,0.003904,-0.982344,0.91,-2.73,0.28
15.900,0.028792,0.003416,-0.988200,1.19,-3.57,0.28
15.920,0.026352,0.001952,-0.982832,1.47,-2.87,0.49
15.940,0.026352,0.000488,-0.971608,0.42,-3.36,0.49
15.960,0.025864,0.003904,-0.991128,0.70,-2.17,0.56
15.980,0.026352,0.001464,-0.986248,0.00,-2.45,0.63
16.000,0.024888,0.001952,-0.970632,0.35,-2.73,0.63
16.020,0.026840,0.003416,-0.994056,1.89,-3.29,0.77
16.040,0.028304,0.002928,-0.976976,0.07,-4.27,0.77
16.060,0.024888,0.005856,-0.993080,0.07,-1.54,0.84
16.080,0.026840,0.002440,-0.975024,2.17,-2.94,0.77
16.100,0.026352,0.003416,-0.990640,-0.07,-3.92,0.63
16.120,0.026840,0.003416,-0.990152,0.07,-3.15,0.63
16.140,0.024400,0.004392,-0.978928,1.47,-2.73,0.56
16.160,0.024888,0.003416,-0.987712,0.98,-2.59,0.70
16.180,0.025376,0.002440,-0.989664,2.10,-3.08,0.77
16.200,0.027328,0.003904,-0.971120,1.61,-3.08,0.63
16.220,0.027328,0.001952,-0.984296,-0.42,-3.08,0.63
16.240,0.028304,0.004392,-0.983808,1.05,-2.80,0.63
16.260,0.026840,0.001952,-0.966240,0.91,-3.99,0.63
16.280,0.027816,-0.000488,-0.988200,2.24,-2.94,0.63
16.300,0.026840,0.001952,-0.973072,1.82,-3.92,0.63
16.320,0.027816,0.001464,-0.982832,-0.84,-2.10,0.63
16.340,0.028792,0.004880,-0.982344,3.43,-3.36,0.56
16.360,0.027328,0.003416,-0.989664,1.26,-2.80,0.42
16.380,0.026352,0.003904,-0.986248,1.61,-2.73,0.42
16.400,0.025376,0.000976,-0.968680,0.84,-1.54,0.42
16.420,0.026840,0.002928,-0.976976,0.35,-2.73,0.28
16.440,0.027816,0.001464,-0.974536,0.98,-3.36,0.28
16.460,0.025376,0.003416,-0.968192,1.26,-3.50,0.35
16.480,0.026840,0.003416,-0.975512,0.56,-3.43,0.28
16.500,0.024888,0.001952,-0.971608,0.42,-2.94,0.21
16.520,0.027328,0.004880,-0.981856,0.56,-2.45,0.21
16.540,0.028792,0.002440,-0.973072,1.61,-4.06,0.14
16.560,0.026840,0.004880,-0.992592,1.47,-3.64,0.28
16.580,0.025864,0.003904,-0.978928,1.26,-2.38,0.07
16.600,0.025864,0.002928,-0.966240,2.24,-3.92,0.14
16.620,0.023424,0.001464,-0.983320,2.24,-2.59,0.21
16.640,0.024888,0.001952,-0.968680,1.61,-1.96,0.00
16.660,0.028792,0.004392,-0.970144,1.40,-3.50,0.00
16.680,0.025864,0.000976,-0.968680,0.21,-2.52,0.00
16.700,0.025864,0.001464,-0.966240,0.35,-2.94,-0.07
16.720,0.024400,0.005856,-0.987712,1.26,-3.01,-0.07
16.740,0.025376,0.002928,-0.970144,1.89,-3.64,-0.21
16.760,0.022936,0.004392,-0.961848,0.77,-2.94,-0.21
16.780,0.023912,0.003416,-0.979904,0.91,-2.66,-0.14
16.800,0.025376,0.004880,-0.961360,1.68,-3.71,-0.28
16.820,0.025864,0.004880,-0.974048,1.96,-3.08,-0.21
16.840,0.024400,0.004392,-0.974536,1.40,-1.89,-0.28
16.860,0.023912,0.004880,-0.977952,1.75,-2.45,-0.28
16.880,0.024888,0.004392,-0.969656,0.84,-2.52,-0.42
16.900,0.028304,0.003416,-0.965264,1.61,-3.15,-0.49
16.920,0.026352,0.003416,-0.985272,1.96,-2.87,-0.49
16.940,0.026352,0.004880,-0.971120,1.33,-2.66,-0.63
16.960,0.025376,0.006344,-0.958920,1.12,-3.29,-0.56
16.980,0.024888,0.004880,-0.976488,2.03,-2.73,-0.49
17.000,0.024400,0.003904,-0.969656,0.98,-2.31,-0.56
17.020,0.022448,0.006344,-0.977464,1.26,-2.45,-0.63
17.040,0.026840,0.002440,-0.974536,1.40,-3.64,-0.70
17.060,0.027328,0.002440,-0.975512,0.84,-3.08,-0.63
17.080,0.025376,0.004880,-0.978928,1.47,-2.66,-0.56
17.100,0.025864,0.004392,-0.977464,0.98,-2.38,-0.63
17.120,0.027816,0.001952,-0.978440,1.54,-3.57,-0.56
17.140,0.027328,0.003416,-0.978440,0.98,-2.52,-0.70
17.160,0.026352,0.001464,-0.967216,0.98,-2.17,-0.77
17.180,0.027328,0.002928,-0.977464,1.40,-2.52,-0.84
17.200,0.022936,0.003416,-0.963312,-0.14,-2.73,-0.77
17.220,0.025864,0.002928,-0.981368,1.61,-2.73,-0.70
17.240,0.025864,0.003416,-0.970144,-0.21,-2.31,-0.98
17.260,0.025376,0.001952,-0.970632,2.10,-2.59,-0.98
17.280,0.026352,0.003416,-0.972584,0.91,-2.38,-0.98
17.300,0.026352,0.002928,-0.961360,1.40,-3.43,-1.19
17.320,0.027816,0.004880,-0.985760,1.05,-3.64,-1.05
17.340,0.027816,0.001464,-0.971120,0.91,-2.59,-1.05
17.360,0.027816,0.003416,-0.973072,1.61,-3.43,-1.05
17.380,0.027328,0.004880,-0.973072,1.54,-2.45,-1.05
17.400,0.027328,0.005368,-0.971120,0.98,-2.31,-1.05
17.420,0.029768,0.005368,-0.974536,2.24,-2.80,-0.98
17.440,0.023912,0.003416,-0.963800,1.19,-2.31,-0.98
17.460,0.026840,0.004392,-0.965752,0.91,-2.38,-0.98
17.480,0.024888,0.005368,-0.974048,0.14,-2.73,-0.84
17.500,0.028792,0.006344,-0.979904,3.29,-1.40,-0.77
17.520,0.026840,0.004392,-0.964288,1.05,-2.66,-0.77
17.540,0.028304,0.007320,-0.980392,0.77,-3.85,-0.84
17.560,0.024400,0.008784,-0.965752,1.05,-2.10,-0.77
17.580,0.027816,0.005368,-0.978928,3.15,-1.89,-0.70
17.600,0.026840,0.006344,-0.970632,1.82,-3.71,-0.70
17.620,0.025376,0.006832,-0.967704,1.75,-2.66,-0.77
17.640,0.029768,0.003904,-0.969168,1.47,-2.31,-0.63
17.660,0.025864,0.003904,-0.975512,1.47,-3.01,-0.70
17.680,0.025864,0.002928,-0.971120,1.33,-3.22,-0.70
17.700,0.026352,0.007320,-0.965752,2.03,-3.08,-0.70
17.720,0.028304,0.006832,-0.964776,1.54,-3.22,-0.70
17.740,0.025376,0.005368,-0.972584,0.77,-2.87,-0.91
17.760,0.026352,0.006832,-0.968680,1.05,-3.01,-0.91
17.780,0.027328,0.007320,-0.971608,1.19,-2.59,-0.77
17.800,0.025864,0.003416,-0.963800,1.33,-2.80,-0.91
17.820,0.026840,0.003904,-0.974048,1.96,-3.64,-0.91
17.840,0.027328,0.004880,-0.976976,2.45,-3.50,-0.91
17.860,0.029768,0.003416,-0.961360,1.61,-2.52,-0.98
17.880,0.028304,0.005368,-0.961848,1.05,-1.96,-1.05
17.900,0.028792,0.004880,-0.970144,1.96,-3.43,-1.12
17.920,0.028304,0.003416,-0.971608,1.89,-3.08,-1.12
17.940,0.026840,0.006344,-0.972584,0.91,-2.45,-0.98
17.960,0.029280,0.006344,-0.980392,0.98,-2.87,-1.12
17.980,0.027816,0.005856,-0.963312,0.70,-2.31,-1.12
18.000,0.026840,0.007320,-0.975024,-0.14,-2.80,-1.12
18.020,0.031232,0.005856,-0.980392,2.87,-3.29,-1.12
18.040,0.028792,0.003416,-0.968192,0.07,-2.94,-1.33
18.060,0.025864,0.003416,-0.967704,0.98,-2.94,-1.33
18.080,0.026840,0.004880,-0.971120,1.40,-2.94,-1.26
18.100,0.025376,0.002440,-0.967216,2.31,-3.50,-1.47
18.120,0.026840,0.004880,-0.961360,1.33,-2.59,-1.54
18.140,0.026352,0.004880,-0.968192,1.68,-2.66,-1.54
18.160,0.027328,0.005856,-0.973072,2.17,-2.52,-1.68
18.180,0.027328,0.005856,-0.973072,1.33,-2.31,-1.75
18.200,0.023424,0.004880,-0.978928,1.89,-2.87,-1.82
18.220,0.027328,0.002440,-0.975512,0.07,-2.94,-1.89
18.240,0.023912,0.002928,-0.963312,0.84,-2.31,-1.89
18.260,0.027328,0.005368,-0.981856,1.47,-3.15,-1.89
18.280,0.028304,0.002928,-0.976000,0.84,-2.66,-1.82
18.300,0.025376,0.002440,-0.978440,1.68,-2.10,-1.96
18.320,0.027816,0.004392,-0.967216,0.77,-2.87,-1.82
18.340,0.028304,0.006344,-0.975024,1.33,-3.36,-1.96
18.360,0.027328,0.003904,-0.964776,1.47,-2.80,-1.96
18.380,0.028304,0.007320,-0.988200,1.68,-3.08,-1.75
18.400,0.026352,0.002440,-0.965752,1.82,-3.57,-1.75
18.420,0.027328,0.006344,-0.971608,1.75,-3.43,-1.68
18.440,0.032696,0.003904,-0.979416,0.84,-3.92,-1.68
18.460,0.031720,0.005856,-0.977464,1.68,-3.50,-1.75
18.480,0.027816,0.008296,-0.968680,1.96,-2.80,-1.68
18.500,0.027328,0.004880,-0.976000,1.12,-2.10,-1.54
18.520,0.028304,0.003904,-0.973072,0.49,-3.08,-1.47
